subscription_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,account_id,auto_renew_flag,churn_flag,downgrade_flag,is_trial,upgrade_flag
S-fdb8f1,2024-09-23,,Enterprise,70.0,13930.0,,annual,A-09316c,True,False,False,False,False
S-d9d52b,2024-08-09,,PRO,30.0,1470.0,17640.0,,A-22d9d2,True,False,False,False,False
S-6754a4,2024-10-17,,Basic,10.0,190.0,2280.0,annual,A-1f559b,False,False,False,False,False
S-b11cdb,,2024-08-12,Basic,24.0,456.0,5472.0,annual,A-05d3b3,True,True,False,False,False
S-a84e7f,2023-11-14,,Enterprise,8.0,1592.0,19104.0,annual,A-e89151,True,False,False,False,False
S-4f3f73,,2024-08-12,Pro,4.0,196.0,2352.0,annual,A-1b9609,True,True,False,False,False
S-164594,2024-10-26,,Basic,15.0,285.0,3420.0,,A-c42f1f,False,False,False,False,False
S-aef18a,2024-11-06,,Pro,25.0,0.0,,annual,A-4a267b,True,False,False,True,True
S-16dc40,2024-11-16,,Pro,51.0,2499.0,29988.0,monthly,A-ce550d,True,False,False,False,True
S-a8299c,2024-12-03,,Enterprise,29.0,5771.0,69252.0,monthly,A-e60f9d,True,False,False,False,False
S-842582,2024-09-24,,Pro,45.0,0.0,0.0,annual,A-104f1a,True,False,False,True,False
S-6956dc,2024-06-06,,Pro,92.0,,54096.0,annual,A-40906c,True,False,False,False,False
S-2aad81,2024-11-25,,Basic,7.0,133.0,1596.0,annual,A-700ade,True,False,False,False,False
S-f09511,2024-05-14,,Enterprise,3.0,597.0,7164.0,monthly,A-4437e4,True,False,False,False,True
S-52d03a,2024-11-30,,,10.0,0.0,0.0,,A-342303,True,False,False,True,False
,2024-09-26,,Enterprise,43.0,8557.0,102684.0,annual,A-526d93,False,False,False,False,True
S-8e7d28,2024-07-05,,Pro,45.0,0.0,0.0,monthly,A-7f6b86,True,False,False,True,False
S-3128b4,2024-05-27,,Enterprise,86.0,17114.0,,monthly,A-30b4ca,False,False,False,False,False
S-ce9977,2024-08-02,,Enterprise,,0.0,0.0,monthly,A-42e5e1,True,False,False,True,True
S-16486d,2024-12-15,,Pro,16.0,784.0,9408.0,monthly,A-0651a4,True,False,False,False,False
S-c5835c,2024-06-25,,,55.0,0.0,0.0,monthly,A-812c5b,True,False,False,True,False
S-890baf,2024-04-22,,Pro,3.0,147.0,1764.0,monthly,A-6e7827,True,False,False,False,False
S-ec0efa,2024-04-04,,Basic,22.0,418.0,5016.0,monthly,A-45ce7a,True,False,False,False,False
S-09ada1,2024-11-23,,Basic,24.0,456.0,5472.0,annual,A-87aa7b,True,False,False,False,False
S-2ecaea,2024-06-28,,ENTERPRISE,25.0,4975.0,59700.0,monthly,A-756192,True,False,False,False,False
S-0d86a4,2024-11-11,,Pro,12.0,588.0,7056.0,monthly,A-700ade,False,False,False,False,False
S-a2f231,2024-04-21,,PRO,59.0,2891.0,34692.0,monthly,A-1f559b,False,False,False,False,False
S-dbcf87,2024-09-26,,,13.0,2587.0,31044.0,monthly,A-a8d89d,True,False,False,False,False
S-d6e421,2024-11-17,,PRO,,0.0,0.0,annual,A-fd7ad3,True,False,False,True,False
S-50815c,2024-01-11,,Basic,31.0,589.0,,monthly,A-e3bd71,True,False,False,False,False
S-25ec8c,2024-12-05,,Pro,,0.0,0.0,monthly,A-6965e1,False,False,False,True,False
S-180b6c,2024-12-02,,Basic,30.0,570.0,6840.0,monthly,A-f3ff05,True,False,False,False,False
S-ae20d8,2023-07-04,2023-07-09,Basic,,228.0,2736.0,annual,A-9289f6,True,True,False,False,True
S-cb3c72,2024-06-16,,ENTERPRISE,13.0,2587.0,31044.0,monthly,A-69b156,True,False,False,False,False
S-7bb339,2023-12-06,,Enterprise,70.0,13930.0,167160.0,annual,A-fa3095,True,False,False,False,False
S-374d5f,2024-11-24,,Enterprise,5.0,995.0,11940.0,annual,A-fabe19,True,False,False,False,False
S-2f7250,,,Pro,36.0,1764.0,21168.0,monthly,A-3ce5b8,True,False,False,False,False
S-1d081a,2023-05-10,2024-07-20,Pro,44.0,2156.0,25872.0,annual,A-ad3abd,True,True,False,False,False
S-0e9f04,2024-05-24,,Enterprise,12.0,2388.0,28656.0,monthly,A-7c83a1,True,False,False,False,False
S-d7163c,2024-12-27,,Pro,11.0,539.0,6468.0,monthly,A-118d55,True,False,True,False,False
S-3bdedd,2024-11-03,,Basic,59.0,1121.0,,monthly,A-378b99,True,False,False,False,False
S-14a95a,2024-10-22,,Pro,20.0,980.0,11760.0,monthly,A-ffc04f,True,False,False,False,False
S-f15008,2024-12-07,2024-12-15,Pro,12.0,588.0,7056.0,annual,A-0aaf6e,False,True,False,False,False
S-c76699,2024-11-26,,Basic,30.0,570.0,6840.0,monthly,A-f9cc74,False,False,False,False,False
S-7456c5,2024-09-09,,Basic,9.0,171.0,2052.0,monthly,A-8ae3fc,True,False,False,False,False
S-947b62,2024-12-25,,Enterprise,16.0,3184.0,38208.0,annual,A-34ea2f,False,False,False,False,False
S-7b2efe,2024-09-27,,Basic,19.0,361.0,4332.0,monthly,A-af0cd2,False,False,False,False,False
S-92421b,2024-11-12,,Pro,22.0,0.0,0.0,monthly,A-4e631b,True,False,False,True,False
S-ede618,2024-12-15,,,15.0,735.0,8820.0,annual,A-463db0,True,False,False,False,False
S-65b963,2024-03-04,,Basic,22.0,0.0,0.0,monthly,A-e888d1,True,False,False,True,False
S-adbb41,2024-12-11,,Enterprise,24.0,0.0,0.0,annual,A-9289f6,False,False,False,True,False
S-ce6528,2023-07-04,,Basic,54.0,,12312.0,annual,A-4a4c2d,True,False,False,False,False
S-c45df0,2024-11-15,,Enterprise,3.0,597.0,7164.0,monthly,A-a45270,False,False,False,False,False
S-faee8b,2024-05-15,,Pro,163.0,0.0,0.0,monthly,A-56962b,False,False,False,True,False
S-9bb9da,2024-12-24,,Pro,26.0,0.0,0.0,monthly,A-0be015,True,False,False,True,False
S-913134,2024-11-29,,,40.0,760.0,9120.0,monthly,A-bbc346,True,False,False,False,False
S-0ada66,2024-07-29,,Enterprise,,3582.0,42984.0,,A-c4ea60,False,False,False,False,False
S-75fe32,2024-03-13,,Pro,49.0,2401.0,28812.0,annual,A-3793ee,True,False,False,False,False
S-1dfdd0,2024-12-30,,Basic,13.0,247.0,2964.0,monthly,A-712426,True,False,False,False,False
S-4815a3,2023-08-01,,Basic,22.0,418.0,5016.0,monthly,A-19b2c8,True,False,False,False,False
S-691d69,2024-10-18,,,22.0,4378.0,,monthly,A-cea1f0,True,False,False,False,True
S-e90e70,2024-08-27,,Basic,2.0,38.0,456.0,annual,A-f51f16,True,False,False,False,False
S-8eb6df,2024-02-17,, Enterprise    ,30.0,5970.0,71640.0,monthly,A-c7ffc2,True,False,False,False,False
S-4dae4f,2024-05-09,,Enterprise,20.0,3980.0,47760.0,monthly,A-6e08f3,True,False,False,False,False
S-f4376f,2024-05-21,,Basic,9.0,171.0,2052.0,annual,A-9ee962,False,False,False,False,False
S-ce5e0e,2023-09-17,,Pro,61.0,2989.0,35868.0,annual,A-158f4e,True,False,False,False,False
S-5bc71c,2023-10-24,2024-02-19,Basic,8.0,152.0,1824.0,monthly,A-d77f4c,True,True,False,False,False
S-80af85,,,Basic,17.0,323.0,3876.0,annual,A-2edab2,True,False,False,False,False
,2024-12-29,,Enterprise,45.0,8955.0,107460.0,monthly,A-f5641b,True,False,False,False,False
S-a959a3,2023-03-18,,ENTERPRISE,44.0,8756.0,105072.0,monthly,A-ad3abd,False,False,False,False,False
S-6def60,2023-10-11,,Basic,50.0,950.0,11400.0,monthly,A-1e1b80,True,False,False,False,False
,2024-06-29,,Basic,46.0,874.0,,annual,A-7e0a10,True,False,False,False,False
S-b39049,2024-11-08,,Pro,18.0,0.0,0.0,,A-4e44e8,True,False,False,True,False
S-802cc6,2023-11-15,,Enterprise,34.0,6766.0,81192.0,annual,A-eafc6e,True,False,False,False,False
S-19c44c,2024-12-09,,,41.0,,9348.0,monthly,A-8b0451,True,False,False,False,False
S-396a83,2024-11-28,,Enterprise,4.0,796.0,9552.0,monthly,A-1b7577,True,False,False,False,False
S-d1aacf,2024-12-06,,Basic,31.0,589.0,7068.0,annual,A-c70870,True,False,False,False,True
S-2beaee,2024-09-14,,Pro,92.0,4508.0,54096.0,annual,A-ffdfd5,False,False,False,False,False
S-16e21f,2024-12-13,,Enterprise,27.0,,,,A-82d8a6,False,False,False,False,False
S-a918f3,,,Enterprise,44.0,8756.0,105072.0,monthly,A-d27f50,True,False,False,False,False
S-b4b400,2024-04-16,,Pro,19.0,931.0,11172.0,annual,A-35083d,True,False,False,False,True
S-52699f,2023-08-25,2024-12-03,Basic,14.0,266.0,3192.0,monthly,A-df10db,True,True,False,False,False
S-52404a,2024-10-26,,Basic,26.0,,5928.0,annual,A-cd458b,True,False,False,False,False
S-dacc80,2024-12-30,,Basic,13.0,247.0,2964.0,monthly,A-6965e1,True,False,False,False,False
S-91c435,2024-12-09,,Basic,14.0,266.0,3192.0,monthly,A-dfbd31,True,False,False,False,False
,2024-09-06,,Enterprise,56.0,11144.0,133728.0,annual,A-65aeb5,False,False,False,False,False
S-006fed,,2024-06-20,Basic,21.0,399.0,4788.0,monthly,A-ac9111,True,True,False,False,False
,2024-10-03,,Enterprise,19.0,3781.0,45372.0,annual,A-bbc346,True,False,False,False,False
S-1577c3,2024-11-29,,Basic,3.0,0.0,0.0,,A-544d0a,True,False,False,True,False
S-3ea3af,2024-05-16,,Pro,11.0,539.0,6468.0,monthly,A-019782,False,False,False,False,False
S-615537,2024-03-30,,Pro,16.0,784.0,9408.0,annual,A-7f4db3,True,False,False,False,False
S-fc8463,2024-10-16,, Basic    ,10.0,190.0,2280.0,annual,A-4e44e8,True,False,False,False,False
S-8106d9,2024-11-06,, Pro    ,,,21168.0,monthly,A-3a5ad8,False,False,False,False,False
S-5b699e,2024-09-16,,Basic,24.0,456.0,5472.0,annual,A-b7b7b7,True,False,False,False,False
S-021297,2024-06-28,,,24.0,,57312.0,annual,A-5ed98d,True,False,False,False,False
S-0f7a92,2024-12-23,,Pro,1.0,49.0,588.0,monthly,A-700ade,False,False,False,False,False
S-85caaf,2023-06-03,,Pro,2.0,98.0,1176.0,annual,A-089363,True,False,False,False,True
S-d8a52e,,,Enterprise,15.0,,35820.0,monthly,A-cc102e,True,False,False,False,False
S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4.0,796.0,9552.0,annual,A-5a92e7,True,True,False,False,False
S-9a1297,2024-07-20,,Pro,26.0,1274.0,15288.0,annual,A-b11cd0,True,False,False,False,False
S-858aa0,2024-10-09,,Enterprise,25.0,4975.0,59700.0,annual,A-6da850,False,False,False,False,False
S-8b345c,2024-12-10,,Pro,38.0,0.0,0.0,monthly,A-c43359,True,False,True,True,False
S-456829,2024-07-07,,Pro,26.0,1274.0,15288.0,annual,A-f92792,False,False,False,False,False
S-c2cc5c,2023-11-24,,Enterprise,20.0,3980.0,47760.0,annual,A-2bc93d,True,False,False,False,False
S-2126cd,2024-12-29,,Pro,9.0,441.0,5292.0,monthly,A-f45426,False,False,False,False,False
S-91ab2e,2023-11-15,,Pro,34.0,1666.0,,annual,A-c62e55,False,False,False,False,False
S-8cba1c,2024-10-19,,Enterprise,87.0,0.0,0.0,monthly,A-4814a3,False,False,False,True,False
S-6ee525,2024-09-05,,Enterprise,23.0,4577.0,54924.0,annual,A-9badbd,True,False,False,False,False
S-400e62,2024-04-18,,Basic,14.0,266.0,3192.0,,A-0f3e88,False,False,False,False,False
S-5f2554,2023-11-07,,Pro,12.0,588.0,7056.0,monthly,A-81edc3,False,False,False,False,False
S-877508,2024-06-06,,Pro,11.0,0.0,0.0,annual,A-b3fe05,True,False,False,True,False
S-37b367,2024-09-17,,Basic,13.0,247.0,2964.0,annual,A-a8d89d,True,False,False,False,False
S-ac6547,2024-07-19,,Basic,20.0,,4560.0,annual,A-b20d99,True,False,False,False,False
S-525864,2024-12-29,,Pro,14.0,686.0,8232.0,monthly,A-a09355,True,False,False,False,False
S-856627,2024-11-24,,Pro,80.0,3920.0,47040.0,,A-b48f73,False,False,False,False,False
S-195cd5,2024-11-28,2024-12-06,Pro,,1960.0,23520.0,monthly,A-ae052e,True,True,False,False,False
S-4e4ab7,2024-10-08,,Basic,25.0,475.0,5700.0,monthly,A-eb1312,False,False,False,False,False
S-cfca40,2024-04-01,,Enterprise,34.0,6766.0,81192.0,monthly,A-7d514c,True,False,False,False,False
S-a82909,2024-11-19,,Enterprise,70.0,13930.0,167160.0,annual,A-3a5ad8,True,False,False,False,False
S-ab212b,2024-01-16,,Basic,,38.0,456.0,monthly,A-f1f639,True,False,False,False,True
S-92e1fc,2024-04-13,,Pro,16.0,0.0,,monthly,A-45ce7a,True,False,False,True,False
S-add36b,2024-03-20,,,,6169.0,74028.0,monthly,A-e3bd71,True,False,True,False,True
S-dcde3f,,,Pro,13.0,0.0,0.0,monthly,A-ffc04f,False,False,False,True,False
S-94fa70,2024-12-30,,PRO,41.0,2009.0,24108.0,,A-1b7577,True,False,False,False,False
,2024-01-06,,Basic,23.0,437.0,5244.0,monthly,A-474ad4,True,False,False,False,False
,2024-07-04,,,73.0,3577.0,42924.0,annual,A-5b1bcd,False,False,False,False,False
S-54a3ed,2024-07-21,,PRO,5.0,245.0,2940.0,monthly,A-f446b6,True,False,False,False,False
S-77c22b,2024-03-13,, Enterprise    ,7.0,1393.0,16716.0,annual,A-6c093d,True,False,False,False,False
S-bf9e6d,2024-10-23,,enterprise,40.0,7960.0,95520.0,annual,A-9779ad,True,False,False,False,False
S-9daaad,,,Enterprise,55.0,0.0,0.0,monthly,A-e693b6,True,False,False,True,False
S-d316df,2024-07-12,,Basic,33.0,627.0,7524.0,annual,A-726cfa,True,False,False,False,False
S-d106d4,2023-11-06,,Enterprise,20.0,3980.0,47760.0,monthly,A-19b2c8,True,False,False,False,False
S-4757c8,,,BASIC,42.0,798.0,9576.0,annual,A-32728c,True,False,False,False,False
S-504bce,2024-11-28,2024-12-30,Enterprise,41.0,0.0,0.0,annual,A-474ad4,True,True,False,True,False
,2024-03-03,,Pro,11.0,539.0,6468.0,monthly,A-9c18c4,True,False,False,False,False
S-2ae5d8,2024-06-08,,Pro,5.0,245.0,2940.0,monthly,A-c9bb3e,True,False,False,False,False
S-6522e4,2024-05-17,,Basic,22.0,418.0,,annual,A-9f0b68,False,False,False,False,False
S-bc736c,2024-09-28,,Basic,50.0,950.0,11400.0,monthly,A-d49cc5,True,False,False,False,False
,2024-12-04,,,6.0,1194.0,14328.0,annual,A-ced9aa,True,True,False,False,False
S-b8d2f6,2024-12-28,2024-12-30,Basic,19.0,0.0,0.0,monthly,A-17939a,True,True,False,True,False
S-509f0d,2024-02-05,,,35.0,1715.0,20580.0,monthly,A-794a0b,True,False,False,False,False
S-708ac6,2024-10-23,,Enterprise,30.0,5970.0,71640.0,monthly,A-ab438f,True,False,False,False,False
S-81510a,2024-10-29,,Pro,29.0,1421.0,17052.0,annual,A-b54c01,True,False,False,False,False
S-80c24c,,2024-12-31,Pro,17.0,833.0,9996.0,monthly,A-139c3b,True,True,False,False,True
S-843a53,2024-09-11,,Enterprise,21.0,4179.0,50148.0,annual,A-bb1eaa,True,False,False,False,False
S-3b5031,2024-03-13,,Pro,22.0,1078.0,12936.0,annual,A-dcc2f0,True,False,False,False,True
S-a29ba3,2023-10-12,,Enterprise,38.0,7562.0,90744.0,monthly,A-95b24a,False,False,False,False,False
S-ce7c30,2024-07-02,,,17.0,3383.0,40596.0,monthly,A-075038,True,False,False,False,False
,2024-11-07,,Pro,3.0,147.0,1764.0,annual,A-ced9aa,True,False,False,False,False
S-3c52a6,2024-09-25,2024-11-16,Basic,19.0,361.0,4332.0,annual,A-2f6a32,True,True,False,False,False
,,,Enterprise,31.0,6169.0,74028.0,annual,A-993085,False,False,True,False,False
S-2c9cea,2024-06-03,,basic,35.0,0.0,0.0,annual,A-df1e44,True,False,False,True,False
S-47cf94,,2024-05-03,,35.0,665.0,7980.0,annual,A-e5d6ab,True,True,False,False,False
S-f3d5d7,2024-11-22,,,20.0,3980.0,47760.0,annual,A-49b828,True,False,False,False,False
,2024-11-03,,Basic,34.0,646.0,7752.0,monthly,A-0354fe,False,False,False,False,False
S-b75eaa,2024-12-24,,Basic,12.0,228.0,2736.0,monthly,A-bf7919,False,False,False,False,False
S-106283,2024-07-27,,,23.0,4577.0,54924.0,annual,A-a45270,True,False,False,False,False
S-f093d0,2024-03-17,,Pro,29.0,,,monthly,A-f19b24,True,False,False,False,False
S-9c19fe,2024-12-20,,,50.0,9950.0,119400.0,monthly,A-bd4513,False,False,False,False,False
S-f27134,2024-09-17,,Basic,29.0,551.0,6612.0,annual,A-d4ac0e,True,False,False,False,False
S-ef83b4,,,enterprise,33.0,,78804.0,monthly,A-a09355,True,False,False,False,False
S-00fcc5,2023-06-23,,Basic,62.0,1178.0,14136.0,annual,A-40de06,False,False,False,False,False
S-a6f0f1,2024-04-26,,Pro,4.0,196.0,2352.0,annual,A-d792a6,True,False,False,False,False
S-2c4527,,,,13.0,637.0,7644.0,annual,A-6965e1,True,False,False,False,False
S-0144ac,2024-03-13,,Enterprise,87.0,17313.0,207756.0,monthly,A-5a215a,True,False,False,False,False
S-8a50a0,2024-12-11,,Basic,33.0,627.0,7524.0,monthly,A-cb5333,True,False,False,False,False
S-363c29,2023-10-23,2024-08-21,Enterprise,21.0,4179.0,50148.0,annual,A-e7beab,True,True,False,False,False
,2024-07-13,,,23.0,1127.0,13524.0,annual,A-cdf020,True,False,False,False,True
S-ef00f5,2024-09-06,,Basic,6.0,114.0,1368.0,annual,A-e36807,True,False,False,False,False
,,,Basic,22.0,418.0,5016.0,annual,A-5f7781,True,False,False,False,True
S-b8fcc5,2024-06-29,2024-11-20,Basic,85.0,1615.0,19380.0,annual,A-dbc825,False,True,False,False,True
S-37b6b2,,,Pro,24.0,1176.0,14112.0,annual,A-4c6f11,False,False,False,False,False
S-a83bf1,2023-11-04,,Basic,40.0,760.0,9120.0,monthly,A-089363,False,False,False,False,False
,2024-09-22,,Enterprise,50.0,0.0,0.0,monthly,A-1e1b80,True,False,False,True,False
S-762cae,,,Pro,18.0,882.0,10584.0,annual,A-6e08f3,True,False,False,False,False
S-261a8d,2024-09-01,,Pro,47.0,2303.0,,monthly,A-b2225d,True,False,False,False,True
S-1c5955,2024-10-07,,Pro,12.0,588.0,7056.0,annual,A-378b99,True,False,False,False,False
S-a99771,2023-12-18,,Basic,25.0,,0.0,annual,A-3c1a3f,True,False,False,True,False
S-ad02b5,2024-10-05,,Enterprise,70.0,13930.0,167160.0,monthly,A-c58f49,True,False,False,False,True
S-e267d1,2023-12-25,,Enterprise,54.0,10746.0,128952.0,annual,A-4a4c2d,False,False,False,False,False
S-0c4162,2023-11-24,,Basic,19.0,0.0,0.0,monthly,A-a8b49c,True,False,False,True,False
S-49b640,,,Enterprise,9.0,1791.0,21492.0,monthly,A-956988,True,False,False,False,False
S-327a60,2024-05-03,,Basic,47.0,893.0,10716.0,,A-1f0ac7,True,False,False,False,False
S-9a41e6,2024-03-14,,Enterprise,10.0,1990.0,,annual,A-9289f6,True,False,False,False,False
S-e1081c,2024-12-05,,Enterprise,39.0,7761.0,93132.0,monthly,A-5fe118,True,False,False,False,False
S-f44c76,,,Pro,14.0,686.0,8232.0,monthly,A-58b9ff,True,False,False,False,False
S-8e169f,2023-06-14,,Pro,30.0,0.0,0.0,annual,A-0dbdc6,True,False,False,True,False
S-68e134,2024-05-20,,Basic,19.0,361.0,4332.0,monthly,A-dbc825,True,False,False,False,False
S-7820a5,2023-08-16,,Pro,15.0,735.0,8820.0,monthly,A-019782,True,False,False,False,False
S-d8c527,2024-12-21,,Basic,25.0,475.0,5700.0,monthly,A-0a62f5,True,False,False,False,False
S-d30894,2024-06-27,,Enterprise,15.0,2985.0,35820.0,annual,A-71615e,True,False,False,False,False
S-632337,2024-09-26,2024-12-29,Enterprise,14.0,2786.0,33432.0,monthly,A-7da956,True,True,False,False,False
S-3d4f7a,2024-12-21,,Pro,42.0,2058.0,24696.0,monthly,A-ed510f,True,False,False,False,False
S-956036,2023-10-29,,Enterprise,30.0,5970.0,71640.0,annual,A-d922bf,True,False,False,False,False
S-873a22,2024-12-16,,Enterprise,12.0,2388.0,28656.0,monthly,A-fabe19,False,False,False,False,True
S-868325,2024-08-02,,Basic,53.0,1007.0,12084.0,monthly,A-ac85cd,True,False,False,False,False
S-0e8b21,,,Basic,22.0,418.0,5016.0,monthly,A-8adedc,True,False,False,False,False
S-f50afe,2024-11-11,,Basic,45.0,855.0,10260.0,annual,A-117171,True,False,False,False,False
S-28a4b7,2023-12-16,,Enterprise,,9950.0,119400.0,annual,A-1e1b80,True,False,False,False,False
S-3d46f8,,,Basic,23.0,437.0,5244.0,monthly,A-3932db,True,False,False,False,False
S-bc0806,2024-07-04,,Enterprise,4.0,796.0,9552.0,monthly,A-d792a6,True,False,False,False,False
S-9171f0,,,Basic,27.0,513.0,6156.0,annual,A-43a9e3,True,False,False,False,False
S-38eb77,2024-02-02,2024-05-03, Enterprise    ,26.0,5174.0,62088.0,monthly,A-417d2f,True,True,False,False,True
S-f3ff06,2024-10-18,,Pro,8.0,392.0,4704.0,annual,A-249769,True,False,False,False,False
S-ecb8d5,2024-12-17,,Basic,35.0,665.0,7980.0,annual,A-df1e44,True,False,False,False,False
S-1fddda,2024-08-05,,Enterprise,18.0,3582.0,42984.0,monthly,A-51ec1b,False,False,False,False,False
S-876f0b,2024-05-21,,,9.0,171.0,2052.0,annual,A-4c56c9,True,False,False,False,False
S-5a5bdb,,,Pro,,3136.0,37632.0,annual,A-96bbc6,True,False,False,False,False
,2024-05-14,,Enterprise,49.0,9751.0,117012.0,annual,A-00bed1,True,False,False,False,False
S-4a89a7,2023-04-19,,,47.0,893.0,,monthly,A-10b8f2,False,False,False,False,False
S-c43a91,,,Pro,,637.0,7644.0,annual,A-0e966d,True,False,False,False,False
S-0a8200,2024-01-20,,,,14527.0,174324.0,annual,A-5b1bcd,True,False,False,False,False
S-ece5a5,2023-08-27,,Pro,30.0,1470.0,17640.0,annual,A-9ee962,False,False,False,False,False
S-80ed6b,2024-07-29,,Pro,24.0,1176.0,14112.0,annual,A-b7b7b7,True,False,False,False,False
S-19950d,,,PRO,30.0,1470.0,17640.0,annual,A-f9cc74,False,False,False,False,False
S-aaf847,2024-09-19,,Enterprise,13.0,2587.0,,,A-ffc04f,False,False,False,False,False
S-5d0f41,2024-12-18,,Pro,23.0,1127.0,13524.0,monthly,A-956988,True,False,False,False,False
S-d041d2,2024-12-01,,Pro,,0.0,0.0,monthly,A-054577,True,False,False,True,False
S-4c6ee1,2024-12-23,,Pro,15.0,735.0,,annual,A-8bde0c,True,False,False,False,False
S-991d05,2024-01-25,,Pro,39.0,1911.0,22932.0,,A-cdf020,False,False,False,False,False
,2024-07-31,2024-11-10,PRO,,1421.0,17052.0,annual,A-fdfc91,False,True,False,False,False
S-70c743,2024-08-17,,Pro,68.0,3332.0,39984.0,annual,A-a2485e,False,False,False,False,False
S-c52d77,2023-11-05,,Pro,,49.0,588.0,monthly,A-6e7827,False,False,False,False,True
S-5d5250,2024-08-12,,Pro,70.0,3430.0,41160.0,monthly,A-afa505,True,False,True,False,False
S-5f40a3,2024-12-28,,Basic,5.0,0.0,0.0,monthly,A-6da850,False,False,False,True,False
S-b23d8d,2024-11-21,,Basic,69.0,1311.0,15732.0,annual,A-2d1036,True,False,False,False,False
S-87db32,2024-04-24,,Enterprise,49.0,9751.0,117012.0,monthly,A-526d93,False,False,False,False,False
,2024-03-25,2024-09-11,,44.0,836.0,10032.0,,A-ad3abd,True,True,False,False,False
S-aa7247,2024-08-15,,Basic,30.0,570.0,6840.0,monthly,A-c7ffc2,True,False,False,False,False
S-58ccb4,2024-11-18,,Pro,41.0,2009.0,24108.0,monthly,A-bb1486,True,False,True,False,False
S-3b5458,2024-09-12,,Enterprise,56.0,11144.0,133728.0,monthly,A-98a59a,True,False,False,False,False
,2024-11-25,,Pro,33.0,1617.0,19404.0,annual,A-b78bf8,True,False,False,False,False
S-41cf50,2024-07-23,,Enterprise,15.0,2985.0,35820.0,monthly,A-fa2041,False,False,False,False,False
,2023-08-09,2024-10-14,BASIC,12.0,228.0,2736.0,monthly,A-9c18c4,True,True,False,False,False
S-be655e,2024-11-24,,Basic,41.0,,9348.0,annual,A-7f29a7,True,False,False,False,False
S-8985d3,2024-12-02,,basic,26.0,494.0,5928.0,monthly,A-016043,False,False,False,False,False
S-9bf1a0,2024-03-06,,Basic,41.0,779.0,9348.0,monthly,A-3932db,True,False,False,False,False
S-4571b1,2024-06-28,,Basic,12.0,228.0,2736.0,annual,A-df1e44,False,False,False,False,False
S-1b4be3,2024-04-15,,Pro,40.0,1960.0,23520.0,annual,A-b44e3e,True,False,False,False,True
S-ab37ae,2024-09-11,,basic,6.0,0.0,0.0,monthly,A-f92792,True,False,False,True,False
S-c23126,2024-10-31,,Enterprise,11.0,2189.0,26268.0,annual,A-a45270,False,False,False,False,False
