,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
23404,U-05a83f,S-febd10,2024-09-13,feature_39,12.0,6312.0,0.0,False
23405,U-8ca16d,S-7077ab,2023-01-06,feature_22,9.0,1377.0,0.0,False
23406,U-6efc22,S-3476e2,2024-08-10,feature_36,9.0,,1.0,False
23407,U-fb5b27,S-f8357e,2024-07-15,feature_34,7.0,3332.0,0.0,False
23408,U-a469b9,S-a69559,2023-01-12,feature_27,10.0,3530.0,0.0,False
23409,U-bb04cb,S-d24841,2023-07-10,feature_21,9.0,747.0,1.0,False
23410,U-eb4002,,2024-02-09,feature_23,22.0,12034.0,0.0,False
23411,U-43ecd4,S-d71fe9,2024-12-22,feature_12,7.0,2849.0,1.0,False
23412,U-cb35c2,S-41a4cb,2023-09-01,feature_5,12.0,5436.0,0.0,False
23413,U-eeec7b,S-0146f6,2024-04-21,feature_8,9.0,4851.0,0.0,False
23414,U-037d46,S-5ca11a,2023-08-27,feature_2,10.0,,0.0,False
23415,U-52F7FF,S-88cb91, 2023-06-14    ,feature_6,9.0,1665.0,0.0,False
23416,U-f85ed0,S-cef05a,2024-06-01,feature_16,7.0,1841.0,2.0,False
23417,U-13b669,S-4305f1,2023-08-09,feature_8,10.0,5940.0,,True
23418,U-ec38fb,S-6fa3a3,2024-03-11,feature_3,8.0,416.0,2.0,False
23419,U-f51aaf,S-a99771,2024-11-17,feature_33,15.0,7530.0,0.0,False
23420,U-e90446,S-80016a,2024-08-22,feature_39,1.0,319.0,,False
23421,,S-94b283,2023-09-06,,11.0,1254.0,0.0,
23422,U-cfe180,S-b3c4b8,2023-06-08,feature_38,12.0,120.0,1.0,False
23423,U-f4021b,S-826d19,2024-02-16,feature_26,10.0,5190.0,0.0,False
23424,U-336dc5,S-ee4c5c,2023-01-07,feature_31,15.0,4830.0,4.0,False
23425,,S-09c11e,2024-09-24,feature_36,,3735.0,0.0,False
23426,U-38b42e,S-778307,2024-03-27,feature_29,12.0,,0.0,False
23427,U-c66cab,S-bb45bb,2024-06-27,feature_31,7.0,4067.0,0.0,False
23428,U-311b26,,2024-03-25,feature_35,7.0,525.0,0.0,False
23429,U-b08192,S-631547,2023-04-18,feature_14,10.0,1940.0,1.0,False
23430,,S-834a48,2024-07-20,feature_23,8.0,4552.0,0.0,False
23431,U-813bb3,S-dbceba,2023-03-18,feature_3,8.0,3512.0,0.0,False
23432,U-e7f55a,S-b6e15a,2024-02-22,feature_6,7.0,,2.0,
23433,U-767269,S-cfaa97,2023-05-31,feature_19,14.0,350.0,1.0,
23434,U-Dd869F,,2024-11-18,feature_40,8.0,1424.0,1.0,False
23435,U-471d00,S-a7524a,2023-01-31,feature_10,8.0,3328.0,0.0,True
23436,,S-5f3359,2023-10-29,feature_40,10.0,5620.0,0.0,False
23437,,S-9ac7cb, 2023-05-24    ,,6.0,1974.0,0.0,False
23438,U-eab8ff,,2023-02-26,feature_28,9.0,3375.0,0.0,False
23439,U-724551,,2023-01-12,feature_10,9.0,477.0,0.0,False
23440,U-dcf78e,S-f6bb38,2023-08-02,feature_5,7.0,2457.0,2.0,False
23441,U-05a76c,,2023-05-01,feature_15,8.0,4672.0,0.0,False
23442,U-817f3d,S-db47af,2024-06-09,feature_23,8.0,288.0,1.0,False
23443,U-07c6f7,S-029065,2024-04-15,feature_37,9.0,4599.0,0.0,False
23444,U-72fe2d,S-09cdac,2023-07-15,feature_21,12.0,3768.0,5.0,False
23445,U-006e3d,S-e57fb8,2023-04-19,,5.0,2565.0,,False
23446,U-fef2ff,S-8b9deb,2023-04-26,feature_17,10.0,180.0,1.0,True
23447,U-5bcf20,S-67965d,2023-09-18,feature_20,15.0,5190.0,0.0,False
23448,U-764d42,S-643ccd,2024-05-18,feature_26,15.0,1005.0,0.0,
23449,U-815d89,S-e98296,2024-02-25,feature_31,13.0,,0.0,False
23450,U-bf0b7c,S-0638dc,2023-08-07,feature_1,9.0,3618.0,0.0,False
23451,U-8ef5f7,S-c58ed5,2024-01-10,feature_23,12.0,5220.0,0.0,True
23452,U-880212,S-cc80ee,,feature_10,10.0,3940.0,0.0,False
23453,U-9f0f6b,S-2f138c,2023-07-12,feature_30,17.0,1530.0,0.0,True
23454,U-4e7de4,S-a8e49e,2023-11-06,feature_2,8.0,2064.0,0.0,
23455,U-220845,S-79bf38,2023-10-02,feature_36,6.0,2820.0,2.0,False
23456, U-403627    ,S-7bebc1,2023-12-22,feature_30,6.0,186.0,1.0,
23457,U-fd233d,S-627cfa,2023-02-07,feature_30,12.0,912.0,0.0,False
23458,U-ec462f,S-195f9b,2024-03-16,feature_37,8.0,720.0,0.0,False
23459,U-85777f,S-4a3e6c,,feature_7,9.0,5211.0,1.0,False
23460,U-fedbfd,S-f6f308,2024-06-05,feature_28,7.0,686.0,0.0,False
23461,U-ca2ec2,S-1da72c,2024-07-19,feature_29,6.0,1278.0,0.0,
23462,U-ee6496,S-a9916f,2023-10-18,,6.0,60.0,3.0,False
23463,U-1da969,S-343642,2023-02-20,feature_17,8.0,3672.0,2.0,False
23464,U-98611F,S-0d4d11, 2024-05-14    ,feature_24,,1218.0,0.0,False
23465,U-80a725,S-34cc51,2023-11-16,feature_16,12.0,192.0,0.0,False
23466,U-652b69,S-c77c84,2024-04-25,feature_5,16.0,1856.0,0.0,False
23467,,S-b2238e,2024-02-06,feature_22,8.0,4160.0,0.0,False
23468,U-bbbd89,S-6d09f2,2024-06-25,feature_23,16.0,2352.0,0.0,False
23469,U-ff4c3d,S-9e5075,2024-04-13,feature_10,9.0,5076.0,0.0,False
23470,U-787523,S-e8488d,,feature_37,12.0,6060.0,2.0,False
23471,,S-b8d2f6,,feature_24,9.0,3096.0,4.0,False
23472,U-95794a,S-6c6e91,2023-05-18,feature_11,,3878.0,0.0,
23473,U-368371,S-7536e5,2024-09-15,feature_18,8.0,4320.0,2.0,False
23474,,S-15e705,2024-05-17,feature_4,,1784.0,0.0,False
23475,U-78d492,S-56ed05,2024-02-18,feature_29,12.0,,2.0,False
23476,,,2024-06-03,feature_19,7.0,3157.0,0.0,
23477,U-8e60b5,S-6b1de8,2023-01-07,feature_39,4.0,832.0,0.0,False
23478,U-FA50F5,S-4695b8,2024-11-11,feature_16,13.0,5213.0,0.0,False
23479,U-36f90c,S-c3ecd8,2023-06-26,feature_4,8.0,3016.0,2.0,
23480,U-ce3b09,S-3a57be,2024-12-09,feature_2,18.0,5004.0,3.0,False
23481,U-50Ed41,S-a5cf6d,2024-04-07,feature_35,13.0,6071.0,1.0,False
23482,U-b75c08,S-f73a84,2023-05-01,feature_5,12.0,2352.0,0.0,
23483,U-122ebc,S-5619af,2024-06-06,feature_5,9.0,3546.0,0.0,True
23484,U-9d2d5c,S-4d2392,2023-07-22,feature_7,11.0,4389.0,,False
23485,U-23a78c,S-bbff6f,2024-07-04,feature_36,5.0,555.0,0.0,True
23486,U-59506e,S-af4059,2024-09-02,feature_37,8.0,416.0,3.0,False
23487,U-1aaf85,S-f1aa04,,feature_29,,3168.0,0.0,False
23488,U-7c699e,S-8a3abd,2023-11-29,feature_28,11.0,4367.0,0.0,False
23489,U-e3b027,S-f4376f,2024-04-11,feature_11,13.0,546.0,0.0,False
23490,U-5eccdb,S-6c9ee1,2024-04-06,feature_6,13.0,2171.0,0.0,False
23491,U-551d15,S-e23fd8,2024-05-30,feature_5,16.0,3824.0,1.0,False
23492,U-adc077,S-09251c,2024-12-04,feature_12,8.0,2360.0,3.0,False
23493,u-140733,S-0a70a3,,feature_21,9.0,2664.0,1.0,False
23494,,S-4b26c5,2024-03-11,feature_1,8.0,816.0,3.0,False
23495,U-ccf343,S-202695,2023-09-03,feature_20,18.0,9954.0,0.0,False
23496,U-21dd6e,S-c619d6,2024-11-22,feature_13,,1620.0,0.0,False
23497,U-57DA0B,S-2178f0,2023-04-13,feature_37,11.0,693.0,0.0,False
23498,U-286763,S-05b1b6,2024-07-03,feature_32,6.0,2838.0,2.0,False
23499,U-e4b5fa,S-a50803,2024-04-29,feature_19,,5274.0,0.0,
23500,,S-718f18,2024-04-07,feature_6,5.0,2925.0,,False
23501,U-f8abe5,S-3e24ed,2024-05-23,feature_6,15.0,2295.0,0.0,False
23502,U-993165,S-a0af0a,2023-02-12,feature_37,10.0,2530.0,1.0,True
23503,U-0ff9ad,S-775a4f,2023-03-03,feature_3,12.0,1356.0,0.0,False
23504,U-539083,S-3fe1c3,2023-04-28,feature_27,8.0,2624.0,0.0,False
23505,U-83ad30,S-3012fa,2024-05-02,feature_31,10.0,3410.0,0.0,False
23506,U-7eb9df,S-18356d,2024-03-05,feature_12,6.0,3456.0,0.0,False
23507,U-e5c122,S-67da25,2023-02-10,feature_26,10.0,1120.0,3.0,False
23508,U-e24d69,S-b86304,2024-11-07,feature_14,16.0,3088.0,,False
23509,U-5f5d4e,S-dc1c10,2023-07-31,feature_37,11.0,4708.0,0.0,False
23510,U-042af5,S-5879cf,2024-03-31,feature_24,10.0,5130.0,0.0,False
23511,U-aaaf6f,S-dbceba,2024-09-14,feature_35,7.0,2604.0,0.0,True
23512,U-90aa14,S-e78857,2023-01-17,feature_30,13.0,1534.0,1.0,False
23513,,S-fa2170,,feature_38,9.0,774.0,0.0,False
23514,U-7ce591,S-b037c5,2024-09-13,feature_7,3.0,1347.0,0.0,False
23515,u-ebb42d,S-704195,2023-04-06,feature_24,9.0,1458.0,0.0,False
23516,U-765a58,S-763b53,2023-08-31,feature_34,8.0,1256.0,0.0,False
23517,U-9c919b,S-2971ae,2024-11-15,feature_7,10.0,3240.0,0.0,False
23518,U-2f8f42,S-e5ba1c,2023-01-05,feature_19,8.0,,0.0,False
23519,U-6970d1,S-e43d0d,2024-04-03,feature_7,10.0,3630.0,0.0,False
23520,U-33f671,S-628842,2023-04-03,feature_10,9.0,1755.0,0.0,False
23521,U-2dc39f,S-bf806d,2024-03-11,feature_28,6.0,2784.0,0.0,False
23522,U-4b1e0a,S-e162d0,2023-11-25,feature_24,11.0,4235.0,2.0,False
23523,U-da39b3,S-04ab7e,2023-12-15,feature_1,12.0,3252.0,0.0,False
23524,U-20b8fb,S-b479cd,2024-03-28,feature_25,9.0,3402.0,1.0,False
23525,u-09f094,,2023-02-07,feature_23,9.0,4068.0,0.0,False
23526,U-610f94,S-85eb8f,2023-12-18,feature_30,12.0,1692.0,1.0,False
23527,U-b7f5c3,S-f5f01f,2024-01-22,feature_19,8.0,,3.0,False
23528,U-f951b1,S-4040a9,2024-07-22,feature_16,8.0,,,False
23529,U-ed98b2,S-635c1e,2024-07-31,feature_1,12.0,,0.0,True
23530,U-dad5c9,S-a9a707,2024-05-07,feature_6,15.0,4665.0,,False
23531,U-e1fcf9,S-68dca1,2023-06-11,feature_13,11.0,,0.0,False
23532,U-Eed82C,S-dbd6b9,2023-04-28,feature_33,11.0,1826.0,0.0,False
23533,U-23e8aa,S-f16bb2,2023-06-24,feature_18,10.0,,0.0,False
23534,U-0623b9,S-099dbc,2023-11-14,feature_22,9.0,4968.0,0.0,True
23535,U-8a6e30,S-a332ba,,feature_21,15.0,2835.0,0.0,False
23536,U-7a2544,S-edf4e0,2024-04-16,feature_8,,984.0,0.0,False
23537, U-bf0723    ,S-47cfb3,2023-03-19,feature_23,11.0,1419.0,,
23538,U-122d93,S-3829dc,,feature_31,7.0,,0.0,False
23539,U-0242a0,S-6eeae1,2023-06-02,feature_16,13.0,4810.0,3.0,False
23540,U-0d471a,S-2b2fa8,2023-03-21,feature_15,14.0,5166.0,0.0,False
23541,U-27f010,S-af5a51,2023-07-01,feature_30,,4380.0,0.0,False
23542,U-e56a2f,S-59d90a,2023-05-23,feature_15,12.0,4368.0,0.0,False
23543,U-0e26b0,S-b0ed51,2024-11-12,,13.0,3848.0,0.0,True
23544,U-4b4109,S-ef2a21,2023-08-17,feature_33,5.0,340.0,0.0,True
23545,U-3ae087,S-c14566,2024-07-24,feature_30,12.0,6324.0,0.0,False
23546,U-e689ef,S-a09141,2023-03-06,feature_20,7.0,2632.0,2.0,False
23547,,S-991f61,2024-11-18,feature_33,,5175.0,0.0,True
23548,U-dce272,S-4f81c2,,feature_33,13.0,2925.0,0.0,False
23549,U-942988,S-0802a4,2024-01-25,feature_25,7.0,1827.0,,False
23550,,S-47048b,,feature_38,12.0,6300.0,0.0,False
23551,U-f14a30,S-f50b14,2023-09-04,feature_27,8.0,3816.0,0.0,False
23552,U-f89fb0,S-82df6c,2023-09-18,feature_14,,1773.0,1.0,False
23553,U-35193a,S-4ff3ae,2023-11-25,feature_37,7.0,2485.0,0.0,True
23554,U-94d393,S-a0a358,2023-10-09,feature_10,8.0,1192.0,0.0,
23555,U-f99981,S-40d87e,2023-03-18,feature_20,13.0,3952.0,0.0,False
23556,U-f752b7,S-3b5eb3,2023-02-12,feature_35,10.0,710.0,0.0,False
23557,U-44e83f,,2023-07-03,feature_9,11.0,4125.0,1.0,False
23558, U-3d13f6    ,S-78f326,2023-03-02,feature_13,,4784.0,1.0,False
23559,U-f9cc84,,2023-05-16,feature_31,14.0,7252.0,0.0,False
23560,U-b3f0ee,S-ec41f7,2024-09-16,feature_27,10.0,1910.0,1.0,False
23561,U-40507c,S-fdc127,,feature_27,11.0,,0.0,False
23562,U-abd162,S-bb84b1,2023-12-12,feature_25,6.0,582.0,0.0,False
23563,U-1dfd2a,S-ca72d9,2023-11-21,feature_31,11.0,5731.0,3.0,False
23564,U-77902c,,2024-12-16,feature_3,,623.0,0.0,False
23565,,S-91b63c,2024-01-31,feature_28,9.0,1269.0,0.0,False
23566,,S-21f8b3,,feature_28,13.0,2873.0,0.0,
23567,U-f8ecd6,S-a94f54,2024-02-16,feature_2,11.0,4587.0,,False
23568,U-d5e9f3,S-3f2b4c,2023-02-07,feature_12,23.0,11270.0,0.0,False
23569,U-250e88,S-80c24c,2024-09-07,feature_18,10.0,3580.0,0.0,False
23570,U-fb0981,S-2245c0,2023-05-25,feature_23,7.0,1694.0,0.0,False
23571,U-35ba55,S-ef398a,2024-10-16,feature_32,10.0,5990.0,0.0,False
23572,U-a6c349,S-64ddbc,2023-01-27,feature_21,12.0,3084.0,0.0,False
23573,U-cb4119,S-695c1e,2024-10-09,feature_36,7.0,,0.0,False
23574,U-fd1846,S-9e450b,2024-09-05,,15.0,7395.0,0.0,False
23575,U-5c0f03,S-8c118d,2024-04-03,feature_10,8.0,1760.0,0.0,False
23576,U-1c5ece,S-13ca37,2024-04-14,feature_19,8.0,2584.0,2.0,False
23577,,S-f093d0,2024-11-03,feature_39,9.0,4662.0,2.0,False
23578,U-DF86C6,S-83b45d,2023-02-18,feature_23,10.0,1040.0,,False
23579,U-7e8c48,S-689032,2023-07-05,feature_2,5.0,2075.0,,False
23580,,S-0ce88b,,feature_29,8.0,520.0,0.0,True
23581,,S-535e55,2024-11-07,feature_35,14.0,1316.0,0.0,False
23582,U-b814f8,S-956036,2024-09-06,feature_12,10.0,840.0,0.0,False
23583,U-48f361,S-4f9730,2023-05-02,feature_25,,4850.0,1.0,False
23584,,S-f4a3ac,2023-12-08,feature_9,5.0,1940.0,0.0,False
23585,U-4EBE22,S-5677fb,2023-10-16,feature_26,12.0,3312.0,0.0,False
23586,U-57bee6,S-f225d0,2024-01-03,feature_30,9.0,2367.0,0.0,False
23587,U-bc6b29,S-e0179e,2023-01-14,feature_33,9.0,3573.0,0.0,False
23588,U-502cf6,S-8486d2,2023-07-18,feature_6,9.0,,0.0,False
23589,U-6aca17,S-001561,2024-06-25,,8.0,3024.0,0.0,False
23590,U-98ede9,S-eb8b81,2023-12-15,feature_15,12.0,5064.0,1.0,
23591,U-883e73,S-94fc5d,2023-03-01,feature_16,5.0,2745.0,0.0,
23592,,S-ac1f01,2023-11-06,feature_36,13.0,6058.0,1.0,False
23593,U-f0646a,S-979365,2024-02-04,feature_17,10.0,3100.0,0.0,False
23594,,S-f50afe,,feature_40,10.0,340.0,0.0,False
23595,U-b7eef3,S-8f8c47,2023-02-27,feature_3,12.0,4104.0,0.0,False
23596,U-bec0d6,S-01daf5,2023-09-08,feature_8,13.0,5681.0,1.0,False
23597,U-77567d,S-e71f4a,2023-01-12,feature_4,14.0,6762.0,0.0,False
23598,U-0dafe1,S-6bc703,2024-12-26,feature_25,9.0,3456.0,0.0,
23599,U-483b85,S-6e0386,2024-07-30,feature_5,8.0,2416.0,0.0,True
23600,U-6aeb8b,S-df147d,,feature_26,12.0,4524.0,0.0,False
23601,U-f8e598,,2024-07-31,feature_1,14.0,1498.0,0.0,False
23602,U-1a1a5a,S-ecefa1,2023-10-08,feature_37,11.0,2519.0,1.0,True
23603,U-a82a11,S-78f326,2023-07-12,feature_30,11.0,5093.0,2.0,False
23604,U-8b9188,S-59d050,2023-12-19,feature_31,8.0,264.0,0.0,False
23605,U-60c43d,,2023-09-23,feature_31,9.0,549.0,0.0,False
23606,U-0C097D,S-a97ab5,2024-08-05,feature_29,,3720.0,,False
23607,U-068af0,S-7564c5,2023-01-26,feature_19,8.0,1224.0,0.0,False
23608,U-2446d8,S-1b4be3,2024-11-18,feature_10,11.0,5280.0,0.0,False
23609,U-a52297,S-f9e5e9,2024-09-25,feature_24,10.0,3360.0,0.0,False
23610, U-b87839    ,S-c27df9, 2023-10-26    ,feature_8,10.0,600.0,0.0,False
23611,U-6b1eb6,S-edd29b,2023-10-16,feature_20,8.0,1872.0,4.0,False
23612,U-8A343D,S-f243c1,,feature_12,13.0,338.0,0.0,False
23613,U-c5c9bb,S-da7f1f,2023-04-27,feature_17,12.0,432.0,0.0,True
23614,U-eb8232,S-ff79f7,2024-06-12,feature_18,11.0,1287.0,2.0,False
23615,U-16ffd3,S-8d89a8,2024-02-16,,10.0,1960.0,0.0,False
23616,,S-4fd561,2023-07-24,feature_24,10.0,4420.0,0.0,False
23617,U-c9358e,S-8deb5f,2023-12-19,feature_14,12.0,6972.0,1.0,False
23618,U-01f4fd,S-c787e2,2024-12-07,feature_11,7.0,2184.0,0.0,False
23619,U-dee041,S-639754,,feature_32,15.0,5025.0,0.0,False
23620,U-281476,,2024-06-11,feature_11,6.0,1806.0,,False
23621,,S-0efc9b,2024-03-26,feature_8,8.0,1288.0,0.0,False
23622,U-f089fb,,2023-09-04,feature_19,11.0,1826.0,0.0,False
23623,U-13e27c,S-fc3dcb,2024-04-14,feature_10,12.0,3336.0,0.0,True
23624,U-57d97a,S-e36ccb,2024-05-03,feature_6,12.0,3636.0,1.0,False
23625,U-5de1bf,S-a88ffd,2024-06-06,feature_12,8.0,4592.0,0.0,False
23626,U-969ebf,S-3ca6d2,2024-02-14,feature_16,10.0,990.0,0.0,False
23627,U-e86185,S-23281c,2024-08-29,feature_11,11.0,99.0,0.0,False
23628,U-03a79b,S-a01aad,2023-11-28,feature_17,14.0,4312.0,1.0,False
23629,U-8cdbd0,S-d57a67,2023-03-13,feature_20,10.0,180.0,0.0,False
23630,U-bc2486,S-44a7c3,2023-12-06,feature_9,16.0,5440.0,0.0,False
23631,U-194c34,S-2e79e8,2023-08-07,feature_3,8.0,448.0,0.0,False
23632,U-954b4c,S-7ac9dd,2024-10-06,feature_17,13.0,,0.0,False
23633,,S-3c87b4,2024-12-15,feature_7,16.0,8224.0,0.0,False
23634,U-861726,S-9a952b,2023-04-08,feature_13,10.0,3550.0,0.0,True
23635,u-5d942b,S-27e9ad,2023-02-02,feature_39,6.0,1788.0,0.0,
23636,U-69a77d,,2024-12-16,feature_25,5.0,2440.0,0.0,False
23637,U-e3efdd,S-caec41,2024-01-25,feature_34,8.0,712.0,4.0,False
23638,U-4220de,S-e32b34,2024-12-08,feature_7,7.0,217.0,4.0,False
23639,U-62db42,S-61c27e,2023-03-15,feature_17,8.0,,,False
23640,,,2024-04-07,feature_20,10.0,,0.0,False
23641,U-1f595c,S-2ee940,2023-09-26,feature_28,5.0,1050.0,0.0,False
23642,,S-150930,2023-03-28,feature_6,12.0,3564.0,0.0,False
23643,U-7e8567,S-82db05,2023-04-08,feature_39,10.0,570.0,3.0,False
23644,U-c858fe,S-cd5968,2023-11-08,feature_36,9.0,3303.0,0.0,False
23645,U-9477c5,S-7070de,,feature_16,3.0,210.0,0.0,True
23646,U-04c110,S-9210e7,2024-10-22,feature_36,7.0,4186.0,0.0,
23647,U-b9373f,S-df69fe,2024-01-17,feature_29,16.0,1376.0,,
23648,U-0adc16,S-e25e6e,2024-10-29,feature_39,10.0,3160.0,0.0,False
23649,U-675efa,S-a7360b,2024-02-26,feature_22,12.0,4068.0,,False
23650, U-2d1562    ,S-9fa080,2023-05-21,feature_16,14.0,2198.0,2.0,False
23651,U-9345d8,S-326691,,feature_13,9.0,4257.0,0.0,False
23652,,S-e92512,2023-05-04,feature_34,8.0,128.0,0.0,False
23653,U-9bc281,S-cc80ee,2023-12-17,,9.0,1251.0,0.0,True
23654,U-c9e07d,S-5bc277,,feature_26,11.0,4158.0,1.0,False
23655,U-0070c0,S-76c7da,2024-07-06,feature_11,2.0,,0.0,False
23656,U-016822,S-9cca23,2024-07-13,feature_7,16.0,4160.0,0.0,False
23657,U-52716b,S-c2168a,2023-06-08,feature_10,,2128.0,0.0,False
23658,U-1b66ae,S-b784a1,,feature_17,16.0,9536.0,1.0,False
23659,U-2e2b9c,S-5d434f,2024-06-02,feature_21,10.0,4470.0,0.0,False
23660,U-7d4329,S-db0f41,2024-10-06,feature_19,9.0,828.0,0.0,False
23661,U-d9b597,S-6d09f2,2023-05-14,feature_12,9.0,567.0,0.0,False
23662,U-0bf6c1,S-02b754,2023-03-14,feature_3,7.0,3920.0,1.0,False
23663,U-a13557,S-d3f138,2023-06-01,feature_23,11.0,4334.0,0.0,False
23664,,S-cf30e2,2024-07-27,feature_38,10.0,1630.0,0.0,False
23665,U-74b23f,S-51b3ed,2023-10-17,feature_33,9.0,4824.0,1.0,False
23666,U-08a5fa,S-108282,2023-12-28,feature_39,13.0,,1.0,False
23667,U-e7bba1,S-62fe77,,feature_38,11.0,1518.0,,True
23668,U-2fb8c9,S-f69fca,,feature_12,11.0,880.0,0.0,False
23669,U-685a5b,S-8e5ceb,2023-06-18,,6.0,1914.0,0.0,False
23670,U-b8e403,S-c7f25a,2023-10-10,feature_30,7.0,3031.0,0.0,True
23671,U-0b8a14,S-0ec442,2023-03-10,feature_30,8.0,1968.0,0.0,
23672, U-ff599a    ,S-39bb68,2023-10-05,feature_7,9.0,594.0,0.0,False
23673,U-1dbfca,S-510999,2024-10-02,feature_34,12.0,6012.0,0.0,False
23674,U-e1f6da,S-09950d,2023-08-16,feature_20,9.0,3771.0,0.0,False
23675,U-238f67,S-9ed535,2024-07-20,feature_33,4.0,1292.0,3.0,False
23676,U-b8dcda,S-b23d8d,2023-07-07,feature_17,5.0,1265.0,0.0,False
23677,U-5cd3c2,S-fd790e,2024-11-30,feature_21,8.0,1216.0,0.0,False
23678,U-ab2cad,,2023-08-22,feature_26,8.0,4216.0,2.0,False
23679,U-9bc6b5,S-59c5d7,2023-03-24,feature_32,10.0,610.0,1.0,False
23680,U-75f265,S-f29976,2023-07-30,feature_35,16.0,7648.0,0.0,False
23681,U-212015,S-c6ff41,2024-04-26,feature_1,10.0,440.0,,False
23682,U-b8a53b,S-bc2633,2024-12-05,feature_1,14.0,7854.0,0.0,
23683,U-a343c4,S-52699f,2023-07-19,feature_12,8.0,976.0,0.0,False
23684,U-0d58a6,S-51cb35,2023-12-30,feature_30,13.0,4823.0,0.0,False
23685,,S-4c0b7b,2023-10-21,feature_26,5.0,1915.0,0.0,
23686,U-a0f2f3,S-cb117a,2024-01-26,feature_1,13.0,6656.0,0.0,False
23687,U-74c3d0,S-4c9c01,2024-10-29,feature_35,10.0,1510.0,0.0,False
23688,U-37ff30,S-7a36ee,2023-04-18,feature_19,8.0,3040.0,0.0,False
23689,U-4c0fa9,S-31afc4,2024-03-21,feature_8,8.0,960.0,0.0,False
23690,U-9d7d25,S-6587d8,2023-06-05,feature_12,12.0,4416.0,0.0,False
23691,,S-ff79f7,2023-10-30,feature_19,9.0,3771.0,0.0,True
23692,U-2fdb4c,S-c5cfb0,2024-07-08,feature_20,17.0,1581.0,2.0,False
23693,U-39ba21,S-2971ae,2023-06-21,feature_28,9.0,4212.0,0.0,False
23694,U-6b5bdb,S-65c079,2024-05-10,feature_40,9.0,2205.0,0.0,False
23695,U-aab4f8,S-e60ba0,2024-07-05,feature_24,5.0,2650.0,0.0,False
23696,U-692dfd,S-ab2b5b,,feature_12,10.0,5030.0,0.0,False
23697,u-490fa0,,2024-10-26,feature_21,9.0,4167.0,0.0,
23698,U-066975,S-f97609,2023-04-24,feature_25,11.0,2772.0,,False
23699,U-19d44d,,2023-10-29,feature_15,6.0,2442.0,,False
23700,U-3cce1b,,2023-11-22,feature_7,13.0,1118.0,0.0,True
23701,U-2b9678,S-635c1e,2024-11-11,feature_9,,4383.0,0.0,False
23702,U-43046f,S-21b68e,2024-04-04,feature_14,14.0,1050.0,0.0,False
23703,U-41ece0,,2024-06-24,feature_31,,2990.0,,False
23704,U-83b2cc,S-4d1ba6,2024-02-14,feature_9,8.0,880.0,0.0,False
23705,U-dd6684,S-80ed6b,2023-05-17,feature_32,12.0,3060.0,0.0,False
23706,U-552f19,S-3c5dab,2023-03-30,feature_35,8.0,3000.0,4.0,
23707,U-078e2e,S-400e62,2024-02-17,feature_37,,5899.0,0.0,False
23708,U-122739,S-38a5fb,2024-01-15,feature_29,11.0,1166.0,0.0,
23709,U-f275ff,,2024-01-04,feature_11,8.0,3304.0,2.0,False
23710,U-8e2d6d,S-6904e6,2023-10-06,feature_11,11.0,2101.0,0.0,False
23711,U-497668,S-b9bbfd,2024-03-26,feature_39,12.0,6228.0,0.0,False
23712,U-d0f64b,S-d114e2,2024-05-17,feature_15,8.0,312.0,0.0,False
23713,U-ce01ba,S-da3b68,2023-06-05,feature_10,14.0,602.0,0.0,False
23714,U-f677ef,S-c1f160,2023-01-20,feature_23,5.0,1045.0,1.0,False
23715,,S-bf893c,2023-06-28,feature_1,6.0,978.0,0.0,False
23716,U-e3d164,S-2ddb46,2023-08-22,feature_19,11.0,4312.0,0.0,False
23717,U-a009e7,S-3503cb,2024-05-15,feature_2,18.0,9630.0,1.0,False
23718,U-CDB19D,S-ede618,2023-04-12,feature_38,20.0,6180.0,2.0,False
23719,U-9c3f0d,S-f3dd83,2023-06-21,feature_6,8.0,352.0,0.0,True
23720,,S-3ad221,2023-05-06,,10.0,3340.0,2.0,False
23721,U-6060ad,S-4da04b,2024-07-20,feature_13,10.0,1180.0,2.0,False
23722,U-ca4be3,,2023-05-01,feature_23,9.0,2259.0,3.0,False
23723,U-3ac232,S-58239c,2023-02-11,feature_34,14.0,2954.0,1.0,False
23724,U-865b5b,S-8a37c8,2023-06-16,feature_11,11.0,2387.0,0.0,False
23725,U-381a76,,2024-12-05,feature_31,11.0,,0.0,False
23726,U-0ea946,S-b6aefa,2023-09-30,feature_13,9.0,891.0,0.0,False
23727,U-1c5776,S-cf44af,2023-01-07,feature_38,12.0,1608.0,0.0,False
23728,,S-977d49,,feature_29,9.0,1071.0,0.0,False
23729,U-8f42a5,S-9a3e85,,feature_15,6.0,2268.0,2.0,False
23730,U-A8F980,S-f4059b,,feature_1,,3992.0,2.0,False
23731,U-1b317d,S-b41494,2024-08-17,feature_40,14.0,3430.0,0.0,False
23732,U-becfd1,S-94fc5d,2024-09-27,feature_26,12.0,3204.0,0.0,False
23733,U-a24b6c,S-938e4e,2024-05-05,feature_25,14.0,476.0,0.0,False
23734,U-15e536,S-e4ba87,2023-11-23,feature_3,8.0,224.0,2.0,False
23735,U-6ff9e0,S-6cff51,2024-11-01,feature_15,10.0,5410.0,0.0,False
23736,U-fdfeed,,2024-12-27,feature_12,12.0,6432.0,1.0,False
