gender,age,country,city,customer_segment,tenure_months,signup_channel,contract_type,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_method,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,complaint_type,csat_score,escalations,email_open_rate,marketing_click_rate,nps_score,survey_response,referral_count,churn,customer_id
FEMALE,,USA,Delhi,Individual,5.0,Mobile,YEARLY,20.0,5.0,14.38516838997424,4.0,0.11,1.0,20.0,100.0,PAYPAL,1.0,No,No,0.0,12.076963981001272,BILLING,1.0,0.0,0.72,,33.0, Satisfied    ,3.0,1.0,CUST_04390
Female,31.0,Bangladesh,Dhaka,Individual,4.0,Mobile,Yearly,30.0,0.0,19.311061799119877,3.0,,4.0,10.0,40.0,Card,0.0,Yes,No,2.0,18.99135273223421,,3.0,1.0,0.79,0.07,34.0,Neutral,1.0,1.0,CUST_04391
Female,66.0,India,Toronto,Individual,28.0,Referral,Monthly,10.0,1.0,,4.0,,27.0,,560.0,,0.0,Yes,No,2.0,13.790286950551575,Billing,5.0,0.0,0.13,0.18,-20.0,Satisfied,0.0,0.0,CUST_04392
Female,74.0,Germany,Dhaka,SME,18.0,Web,,13.0,6.0,16.866323422094553,4.0,-0.13,16.0,30.0,540.0,Bank Transfer,0.0,No,Yes,0.0,38.25131159528682,Billing,1.0,1.0,0.8,0.45,15.0,Neutral,1.0,0.0,CUST_04393
 Female    ,31.0,Germany, Berlin    ,SME,40.0,Web,QUARTERLY,10.0,7.0,6.768176959740357,3.0,0.13,2.0,50.0,2000.0, PayPal    ,0.0,No,No,2.0,21.40617184106971,Billing,5.0,0.0,0.36,,-25.0, Neutral    ,0.0,0.0,CUST_04394
Female,61.0,Bangladesh,,SME,41.0,Mobile,Yearly,25.0,6.0,20.94810222035726,2.0,-0.07,32.0,20.0,,Card,0.0,No,No,3.0,17.640647014731314,Service,4.0,0.0,0.82,0.19,-3.0,Satisfied,0.0,1.0,CUST_04395
 Male    ,33.0,Australia,Sydney,Individual,56.0,Referral,Monthly,4.0,1.0,23.594568696451837,,0.02,1.0,10.0,560.0,card,2.0,No,Yes,3.0,8.120592414710773,,4.0,0.0,0.43,0.23,,,1.0,0.0,CUST_04396
female,50.0,Australia,dhaka,,55.0,Web,Quarterly,23.0,3.0,12.48001332960316,,0.01,49.0,70.0,3850.0,,0.0,No,No,2.0,25.58626981694079,,5.0,0.0,0.11,0.41,47.0,Satisfied,0.0,,CUST_04397
Female,30.0,USA,Sydney,SME,58.0,Mobile,Yearly,15.0,1.0,11.939116136138477,5.0,0.39,,30.0,1740.0,Bank Transfer,1.0,Yes,,0.0,40.10842611607914,,5.0,0.0,0.5,0.47,-84.0,Satisfied,0.0,0.0,CUST_04398
Male,55.0,USA,Berlin,Enterprise,50.0,Web,,21.0,6.0,10.542051534858562,5.0,-0.21,2.0,,2500.0,Card,0.0,Yes,No,2.0,36.37621948113549,Billing,2.0,2.0,0.58,0.02,-23.0,Unsatisfied,1.0,0.0,CUST_04399
Male,66.0,India,New York,Individual,31.0,Referral,,19.0,6.0,28.35178162266911,4.0,-0.01,2.0,10.0,310.0,PayPal,0.0,Yes,Yes,1.0,9.110240043677814,Service,2.0,,0.58,0.18,3.0,,2.0,0.0,CUST_04400
,29.0,Australia,New York,Individual,22.0,Mobile,Yearly,25.0,0.0,,3.0,0.1,13.0,50.0,1100.0,Card,0.0,No,No,0.0,28.52217063493277,Service,5.0,3.0,0.85,,42.0,Unsatisfied,1.0,0.0,CUST_04401
Male,72.0,Canada,,SME,11.0,Mobile,Monthly,42.0,6.0,14.792266545720077,2.0,0.06,9.0,20.0,220.0,,1.0,No,No,0.0,,Service,4.0,0.0,0.44,0.24,31.0,Neutral,2.0,0.0,CUST_04402
Female,68.0,Germany,Sydney,,48.0,Mobile,Monthly,40.0,7.0,10.793067248067144,3.0,-0.03,34.0,50.0,2400.0,Card,1.0,Yes,No,1.0,18.93268326489438,,5.0,0.0,0.49,0.14,48.0,Neutral,,0.0,CUST_04403
Male,,India,Berlin,Enterprise,16.0,,Monthly,,6.0,7.870520852920336,4.0,-0.07,27.0,70.0,1120.0,PayPal,1.0,No,No,1.0,41.09678809444869,Technical,3.0,0.0,0.9,0.13,43.0,Satisfied,0.0,0.0,CUST_04404
Female,56.0,USA,Sydney,SME,4.0,Referral,Monthly,16.0,1.0,20.632930684770425,6.0,0.17,18.0,10.0,40.0,Card,0.0,Yes,No,1.0,13.840679208499123,Billing,2.0,0.0,0.12,0.45,41.0,Neutral,2.0,1.0,CUST_04405
,50.0,Canada,,Individual,21.0,Referral,monthly,21.0,7.0,13.170763342400486,7.0,,3.0,10.0,210.0,Paypal,2.0,No,,1.0,16.072990407361573,billing,,1.0,0.6,0.31,-40.0,unsatisfied,1.0,0.0,CUST_04406
Male,50.0,Australia,Sydney,,41.0,Web,Monthly,16.0,3.0,18.20714839852193,5.0,0.05,17.0,20.0,,PayPal,1.0,Yes,No,1.0,8.936867533637985,Technical,5.0,0.0,0.66,0.1,24.0,Satisfied,0.0,0.0,CUST_04407
Female,46.0,,Sydney,Enterprise,45.0,Web,Quarterly,12.0,0.0,24.777937664049848,5.0,,13.0,20.0,900.0,PayPal,2.0,No,No,0.0,40.29667848475776,,3.0,1.0,0.57,0.19,-49.0,Satisfied,2.0,0.0,CUST_04408
Female,22.0,USA,London,Individual,25.0,Referral,Monthly,0.0,4.0,7.9213672828938675,5.0,-0.09,22.0,70.0,1750.0,PayPal,0.0,Yes,No,1.0,14.386875410974868,Technical,3.0,0.0,0.51,0.28,33.0,Satisfied,2.0,0.0,CUST_04409
Female,23.0,India,,Individual,20.0,Referral,Quarterly,17.0,,10.596079226778068,6.0,-0.06,6.0,30.0,600.0,PayPal,0.0,,No,2.0,34.80015286654941,,3.0,1.0,,0.05,-25.0,,1.0,0.0,CUST_04410
Female,48.0,UK,Dhaka,Enterprise,8.0,Web,Monthly,22.0,3.0,18.68202482338253,2.0,-0.01,2.0,100.0,,Card,0.0,Yes,No,,,,5.0,,0.62,0.35,5.0,Neutral,1.0,0.0,CUST_04411
Female,33.0,Canada,Berlin,Individual,43.0,,MONTHLY,26.0,5.0,13.548937218277018,5.0,-0.05,18.0,10.0,430.0,Card,1.0,No,No,1.0,21.045894005745318,,3.0,1.0,0.28,0.32,-56.0,,1.0,0.0,CUST_04412
,48.0,Bangladesh,Dhaka,SME,53.0,Web,Monthly,21.0,4.0,13.88950952861406,5.0,,9.0,10.0,530.0,Card,0.0,Yes,No,2.0,37.18302994310001,Service,3.0,0.0,0.85,0.49,31.0,Satisfied,0.0,0.0,CUST_04413
Female,42.0,Germany,New York,SME,9.0,Web,Monthly,13.0,1.0,20.83703565817556,5.0,0.12,6.0,50.0,450.0,Card,0.0,Yes,No,3.0,21.739584836071785,Technical,1.0,0.0,0.85,0.09,-43.0,Satisfied,0.0,0.0,CUST_04414
Female,65.0,Bangladesh,Toronto,Individual,18.0,Mobile,Monthly,15.0,5.0,20.23904964430163,6.0,0.09,9.0,30.0,540.0,Card,2.0,No,Yes,0.0,14.522471285367846,Technical,2.0,0.0,0.5,0.32,-64.0,Neutral,1.0,0.0,CUST_04415
Male,63.0,Bangladesh,Dhaka,Individual,31.0,Web,Monthly,29.0,0.0,12.623327208565,8.0,0.03,22.0,30.0,930.0,Bank Transfer,1.0,No,No,1.0,1.0,,4.0,0.0,0.57,0.39,,Satisfied,0.0,0.0,CUST_04416
Male,50.0,Bangladesh,London,Individual,52.0,Web,Quarterly,2.0,7.0,11.222014795002613,2.0,0.02,1.0,50.0,,Card,0.0,Yes,Yes,0.0,26.21550732139114,Service,3.0,1.0,0.9,0.36,-2.0,Satisfied,2.0,0.0,CUST_04417
,30.0,Canada,,SME,35.0,Referral, Monthly    ,14.0,5.0,,2.0,0.04,2.0,70.0,2450.0,,,Yes,No,0.0,29.850118563388687,technical,2.0,0.0,0.56,0.02,, Unsatisfied    ,0.0,0.0,CUST_04418
Male,69.0,Germany,Berlin,Individual,55.0,Web,Monthly,20.0,1.0,22.90836956601332,6.0,0.02,1.0,30.0,1650.0,Card,1.0,No,No,3.0,3.972813027111478,,4.0,0.0,0.8,0.39,-8.0,Neutral,0.0,,CUST_04419
Male,27.0,Canada,Delhi,,30.0,Mobile,Monthly,15.0,,3.6299981945091098,3.0,0.06,8.0,20.0,600.0,PayPal,0.0,No,No,2.0,,Technical,,0.0,0.23,0.1,-48.0,Satisfied,0.0,0.0,CUST_04420
Female,41.0,Bangladesh,Sydney,Enterprise,18.0,Web,Yearly,,4.0,14.247649122678556,5.0,-0.21,1.0,10.0,180.0,PayPal,1.0,No,No,0.0,19.409645475042208,Service,3.0,2.0,0.41,,11.0,Satisfied,,1.0,CUST_04421
Male,27.0,USA,,Individual,19.0,Mobile,Monthly,29.0,7.0,19.43571614051688,5.0,-0.19,0.0,,950.0,,1.0,Yes,No,1.0,27.170932652986178,Billing,3.0,0.0,0.57,0.46,23.0,Unsatisfied,1.0,0.0,CUST_04422
Male,58.0,Bangladesh,Berlin,Individual,41.0,Web,Monthly,,4.0,10.728766747028988,2.0,0.03,9.0,20.0,820.0,Card,2.0,Yes,No,1.0,26.74427933582914,,4.0,0.0,0.84,,,Satisfied,1.0,0.0,CUST_04423
Female,48.0,USA,London,Individual,24.0,Web,Monthly,10.0,1.0,5.389891414287856,2.0,0.08,3.0,10.0,240.0,Bank Transfer,0.0,No,No,1.0,44.016671621642,Technical,4.0,,0.13,0.06,-9.0,Satisfied,3.0,0.0,CUST_04424
Female,30.0,India,Toronto,Individual,50.0,Web,Quarterly,0.0,3.0,7.520195417619471,5.0,-0.26,,20.0,1000.0,Card,1.0,No,No,1.0,36.44986020756728,,3.0,0.0,0.72,0.24,9.0,Satisfied,2.0,0.0,CUST_04425
Male,20.0,Bangladesh,Dhaka,Enterprise,22.0,Referral,Monthly,39.0,6.0,17.467269458558093,6.0,0.07,9.0,30.0,660.0,PayPal,0.0,Yes,No,0.0,2.1875071810107727,Service,4.0,0.0,0.63,0.26,15.0,Unsatisfied,0.0,0.0,CUST_04426
Male,67.0,UK,London,Individual,48.0,Mobile,Monthly,15.0,6.0,14.41470444379805,4.0,-0.1,3.0,30.0,1440.0,Bank Transfer,0.0,No,Yes,2.0,39.039499552669874,Billing,3.0,1.0,0.41,0.09,8.0,Neutral,,0.0,CUST_04427
Female,69.0,Canada,Sydney,Individual,14.0,Web,Quarterly,10.0,1.0,1.761758689973865,3.0,0.09,,100.0,1400.0,Card,0.0,,No,,31.65225206650525,Technical,4.0,0.0,0.7,0.14,41.0,Satisfied,0.0,0.0,CUST_04428
Male,51.0,Bangladesh,London,SME,19.0,Referral,,,5.0,11.557081601296517,7.0,-0.15,9.0,30.0,570.0,Card,2.0,No,No,0.0,12.389870422847627,Technical,3.0,0.0,0.55,,68.0,Neutral,3.0,0.0,CUST_04429
Male,66.0,Canada,Sydney,SME,29.0,,Monthly,23.0,,23.94071627894707,2.0,0.31,9.0,10.0,290.0,Card,0.0,,No,0.0,7.536283967675768,Technical,3.0,1.0,0.45,0.32,-36.0,Satisfied,0.0,0.0,CUST_04430
Male,45.0,Bangladesh,London,Individual,22.0,Referral,Monthly,13.0,3.0,14.585536313304468,6.0,0.07,21.0,20.0,440.0,Card,0.0,No,No,2.0,36.975352592956575,Technical,3.0,0.0,0.16,0.48,22.0,Satisfied,2.0,0.0,CUST_04431
Female,36.0,UK,Delhi,SME,,Web,,21.0,7.0,19.047888786299964,8.0,0.18,26.0,10.0,,Bank Transfer,0.0,No,No,,19.276594482448896,Billing,2.0,2.0,0.4,0.27,13.0,Satisfied,1.0,1.0,CUST_04432
Male,40.0,Bangladesh,Toronto,SME,15.0,Web,Monthly,18.0,3.0,14.352886107116047,8.0,-0.02,17.0,20.0,300.0,Card,0.0,No,No,2.0,20.134356781067424,Technical,5.0,0.0,0.36,0.05,37.0,Satisfied,2.0,0.0,CUST_04433
Male,62.0,Australia,Delhi,Individual,21.0,Web,Monthly,13.0,0.0,20.701319542056595,3.0,0.14,8.0,50.0,1050.0,Card,1.0,No,,2.0,22.09097256364189,Technical,4.0,0.0,0.68,0.49,15.0,Neutral,0.0,0.0,CUST_04434
Female,49.0,India,New York,SME,26.0,Mobile,Monthly,3.0,2.0,19.12566477063748,4.0,0.1,7.0,50.0,1300.0,Card,0.0,No,No,1.0,43.59812509138339,Billing,4.0,0.0,0.86,0.21,83.0,,2.0,0.0,CUST_04435
Male,30.0,Canada,Toronto,Enterprise,36.0,Web,Yearly,33.0,6.0,15.145448063847931,6.0,-0.07,3.0,30.0,1080.0,PayPal,1.0,Yes,No,1.0,22.161890182025324,,5.0,3.0,0.7,0.19,6.0,Satisfied,0.0,0.0,CUST_04436
Male,50.0,India,Dhaka,Individual,12.0,Web,Monthly,25.0,4.0,8.814462344859072,3.0,-0.02,1.0,70.0,840.0,Card,0.0,Yes,No,3.0,15.751989645463649,Service,4.0,0.0,0.45,0.18,2.0,Neutral,1.0,0.0,CUST_04437
,51.0,Canada,London,SME,7.0,Web,Monthly,12.0,1.0,18.08549124489131,5.0,0.24,14.0,30.0,210.0,Card,0.0,No,No,1.0,28.75783460319653,,3.0,0.0,0.59,0.28,-6.0,Neutral,0.0,0.0,CUST_04438
FEMALE,50.0,Canada,,Enterprise,11.0,Referral,Monthly,24.0,4.0,5.332900753397322,5.0,0.19,19.0,10.0,110.0,card,0.0,Yes,No,1.0,28.16329857309723,,,0.0,0.19,0.3,27.0, Satisfied    ,0.0,0.0,CUST_04439
Female,73.0,Australia,New York,SME,58.0,Referral,Monthly,11.0,3.0,18.46725686956041,4.0,-0.19,4.0,20.0,1160.0,Bank Transfer,0.0,Yes,No,1.0,36.69266219690136,Technical,3.0,0.0,0.46,0.47,34.0,Neutral,0.0,0.0,CUST_04440
Female,,,,Individual,39.0,Mobile,Yearly,,5.0,21.142750668338408,3.0,0.17,21.0,,780.0,Card,1.0,,No,0.0,39.9676813812719,Technical,5.0,0.0,0.44,0.38,100.0,Neutral,1.0,0.0,CUST_04441
Male,,USA,Delhi,Individual,20.0,Mobile,Monthly,25.0,1.0,11.542466309793348,,-0.03,12.0,20.0,400.0,Bank Transfer,0.0,No,No,4.0,33.999838723649304,Service,5.0,0.0,0.65,0.09,6.0,Neutral,1.0,,CUST_04442
Male,20.0,India,Dhaka,Individual,35.0,Mobile,Monthly,24.0,6.0,6.904849598480789,6.0,-0.02,23.0,30.0,1050.0,Card,1.0,No,Yes,0.0,9.660584030181724,Technical,3.0,0.0,0.88,0.13,76.0,Satisfied,0.0,0.0,CUST_04443
Female,24.0,UK,Toronto,Individual,4.0,Web,Monthly,15.0,4.0,21.9185572042114,11.0,-0.03,18.0,50.0,200.0,Card,0.0,No,No,0.0,26.626809775031894,,3.0,0.0,0.52,0.43,,Unsatisfied,,0.0,CUST_04444
Female,41.0,India,Dhaka,Enterprise,2.0,Referral,Quarterly,28.0,1.0,15.07589027996063,6.0,0.15,0.0,50.0,100.0,,1.0,No,No,2.0,9.874552975089149,Billing,3.0,0.0,0.6,0.2,,Satisfied,2.0,0.0,CUST_04445
Male,,Bangladesh,New York,Individual,20.0,Web,Monthly,20.0,4.0,,1.0,0.2,2.0,10.0,200.0,Card,1.0,No,,0.0,7.953760850076446,Technical,2.0,,0.33,0.47,,Satisfied,1.0,1.0,CUST_04446
Female,62.0,Australia,Delhi,Individual,47.0,Mobile,,14.0,1.0,16.28795064460438,,0.13,10.0,30.0,1410.0,PayPal,1.0,Yes,No,,34.42411161010578,Technical,4.0,0.0,0.39,0.14,19.0,Neutral,1.0,0.0,CUST_04447
Male,40.0,Germany,London,SME,20.0,Mobile,Monthly,36.0,7.0,11.753411647324238,9.0,0.01,16.0,10.0,200.0,Card,1.0,,No,,24.41347108644568,Technical,3.0,0.0,0.73,0.04,-27.0,Unsatisfied,0.0,0.0,CUST_04448
Female,47.0,Germany,Berlin,Individual,12.0,Mobile,Quarterly,8.0,4.0,4.115758555006924,8.0,0.03,20.0,10.0,120.0,PayPal,2.0,No,Yes,0.0,22.69112542259736,Service,5.0,0.0,0.22,0.32,-27.0,Neutral,0.0,0.0,CUST_04449
,35.0,Australia,London,Individual,53.0,Referral,Monthly,23.0,7.0,11.072164010729216,3.0,-0.03,14.0,30.0,1590.0,PayPal,1.0,No,No,0.0,28.638677325316625,,4.0,1.0,0.37,,-28.0,Neutral,2.0,0.0,CUST_04450
Female,49.0,Bangladesh,,Individual,17.0,Web,Monthly,34.0,4.0,15.156008594056262,,-0.17,1.0,30.0,510.0,Card,2.0,Yes,No,0.0,37.63972543793125,Billing,3.0,1.0,,0.4,38.0,Satisfied,2.0,0.0,CUST_04451
Female,,Australia,Dhaka,Individual,18.0,Mobile,Quarterly,2.0,1.0,15.18221786660076,,0.05,0.0,50.0,900.0,PayPal,0.0,No,No,2.0,35.79904974925547,Technical,5.0,0.0,0.57,0.06,71.0,Neutral,1.0,0.0,CUST_04452
Male,70.0,USA,New York,,40.0,Mobile,Monthly,36.0,,2.696181990848661,4.0,0.21,10.0,20.0,800.0,Card,0.0,No,No,1.0,27.89330858828217,Technical,4.0,0.0,0.85,0.09,37.0,Satisfied,1.0,0.0,CUST_04453
 Female    ,24.0,India, Berlin    ,SME,24.0,Web,Yearly,36.0,1.0,13.14627092610009,7.0,0.17,3.0,50.0,1200.0,PAYPAL,1.0,No,No,1.0,21.035965337260723,TECHNICAL,3.0,0.0,0.6,0.35,-40.0,,2.0,0.0,CUST_04454
Male,50.0,Bangladesh,Toronto,Individual,8.0,Web,Monthly,15.0,5.0,,9.0,-0.03,,20.0,160.0,PayPal,1.0,Yes,No,0.0,28.21866559135436,Service,3.0,0.0,0.35,0.12,,Unsatisfied,2.0,0.0,CUST_04455
Male,22.0,India,Toronto,Individual,37.0,Referral,Yearly,22.0,4.0,15.327676606517432,1.0,-0.01,13.0,10.0,,Card,2.0,Yes,Yes,0.0,28.933489079916008,,5.0,0.0,,0.41,-21.0,Satisfied,3.0,0.0,CUST_04456
,,Germany,Toronto,SME,56.0,Web,Monthly,12.0,2.0,21.107525490197787,4.0,0.03,,50.0,2800.0,PayPal,0.0,No,No,0.0,31.357346252167986,Service,2.0,1.0,0.85,0.24,32.0,Satisfied,,1.0,CUST_04457
Male,45.0,Bangladesh,Delhi,Enterprise,41.0,Web,,,3.0,19.051063674088525,9.0,0.01,1.0,20.0,820.0,Card,,No,,2.0,23.59225122306174,Service,3.0,0.0,0.53,0.09,1.0,,1.0,,CUST_04458
Male,25.0,UK,Toronto,Individual,30.0,Web,Monthly,8.0,0.0,10.49624032575574,5.0,-0.06,46.0,70.0,2100.0,Bank Transfer,0.0,No,No,,32.4511399435614,Technical,2.0,0.0,0.5,0.12,35.0,Neutral,1.0,0.0,CUST_04459
Female,32.0,,Berlin,SME,20.0,Mobile,Monthly,36.0,5.0,10.696352132683783,5.0,0.08,5.0,30.0,600.0,Card,1.0,Yes,Yes,1.0,25.170987100108512,Technical,4.0,0.0,0.27,0.32,90.0,Neutral,1.0,0.0,CUST_04460
Female,69.0,Canada,Dhaka,Individual,,,Monthly,17.0,1.0,17.807690228787948,1.0,,4.0,70.0,3640.0,Card,0.0,No,No,0.0,21.70953518545341,,3.0,0.0,0.51,0.09,2.0,Neutral,2.0,0.0,CUST_04461
Male,21.0,Canada,Dhaka,Individual,23.0,Web,Monthly,6.0,3.0,11.191022639513214,4.0,0.07,9.0,50.0,1150.0,PayPal,,No,No,1.0,29.62819437698836,,5.0,0.0,0.18,0.14,,,3.0,0.0,CUST_04462
Female,51.0,USA,Dhaka,SME,37.0,Mobile,Yearly,30.0,5.0,23.045106738417747,11.0,0.22,20.0,100.0,3700.0,Bank Transfer,1.0,Yes,Yes,1.0,46.43574086725604,Billing,4.0,1.0,0.68,0.35,37.0,Satisfied,1.0,0.0,CUST_04463
Male,22.0,Bangladesh,Delhi,Individual,59.0,Web,Quarterly,26.0,0.0,12.863774478848258,9.0,-0.07,32.0,20.0,1180.0,Bank Transfer,1.0,No,,1.0,23.63326450795141,,3.0,0.0,,0.42,57.0,Satisfied,1.0,1.0,CUST_04464
Female,,USA,Sydney,Individual,10.0,Web,Monthly,23.0,2.0,,3.0,0.04,7.0,70.0,700.0,PayPal,1.0,,No,1.0,38.272317542779696,Technical,3.0,0.0,0.88,0.39,45.0,Neutral,0.0,1.0,CUST_04465
Female,74.0,Bangladesh,Toronto,,33.0,Referral,Quarterly,13.0,6.0,17.680767010798906,10.0,0.06,5.0,50.0,1650.0,Card,1.0,No,No,1.0,15.519562396301918,Technical,4.0,0.0,0.34,0.08,34.0,Unsatisfied,1.0,0.0,CUST_04466
Female,22.0,Germany,Dhaka,Individual,24.0,Web,Monthly,15.0,3.0,18.34596314520324,6.0,0.13,3.0,20.0,480.0,Bank Transfer,0.0,No,No,1.0,30.753928482369545,Technical,3.0,0.0,0.27,0.48,28.0,Neutral,0.0,0.0,CUST_04467
Female,55.0,UK,Toronto,SME,36.0,Web,Yearly,,,10.720742873835984,6.0,,6.0,10.0,360.0,PayPal,0.0,No,No,2.0,32.728163989124695,Billing,4.0,0.0,0.22,0.13,,Satisfied,0.0,0.0,CUST_04468
Male,51.0,UK,Delhi,Individual,56.0,Mobile,Monthly,23.0,7.0,22.575899974321796,3.0,-0.22,14.0,,3920.0,Card,0.0,Yes,No,1.0,18.929554196257666,,5.0,0.0,0.18,0.04,29.0,Neutral,2.0,0.0,CUST_04469
Male,43.0,Australia,Toronto,Individual,16.0,Web,Monthly,14.0,7.0,31.34895510261552,9.0,0.32,0.0,50.0,800.0,Card,2.0,No,No,3.0,27.541757885047844,,4.0,0.0,0.75,,25.0,Satisfied,2.0,,CUST_04470
,18.0,USA,Sydney,Individual,50.0,Mobile,Yearly,27.0,1.0,8.46892061153538,5.0,0.13,13.0,30.0,1500.0,Card,0.0,,No,1.0,13.126591613003969,Service,2.0,0.0,0.43,0.49,-70.0,Neutral,0.0,0.0,CUST_04471
Female,21.0,Bangladesh,delhi,SME,28.0,Referral,Monthly,28.0,2.0,21.5874987804986,10.0,-0.11,1.0,50.0,1400.0,card,0.0,No,No,,17.411496230343925,,4.0,1.0,0.25,0.15,,Satisfied,1.0,0.0,CUST_04472
Male,56.0,India,delhi,Individual,12.0,Web,quarterly,38.0,1.0,15.02805387079183,1.0,-0.23,14.0,20.0,240.0,,0.0,No,No,2.0,29.672933316089576,,4.0,,0.5,0.2,29.0,neutral,0.0,0.0,CUST_04473
Female,71.0,Canada,New York,SME,20.0,Web,Yearly,20.0,7.0,9.373081107697413,5.0,-0.06,0.0,20.0,400.0,Card,0.0,No,No,3.0,29.182325682681707,Service,3.0,,0.22,0.01,24.0,Neutral,,0.0,CUST_04474
Male,43.0,India,Delhi,SME,47.0,Web,Yearly,,5.0,7.583820248182798,,0.07,1.0,50.0,2350.0,Card,2.0,No,No,4.0,,Billing,4.0,0.0,0.77,0.11,10.0,,1.0,0.0,CUST_04475
 Male    ,50.0,Canada,,Enterprise,18.0,Web,Yearly,25.0,3.0,8.976006623260965,3.0,-0.13,12.0,50.0,900.0,card,3.0,No,No,0.0,22.08869534517477,BILLING,,0.0,0.17,0.24,80.0, Satisfied    ,0.0,1.0,CUST_04476
Male,50.0,,Delhi,Enterprise,37.0,Web,Monthly,,1.0,9.890320835461218,,0.07,10.0,,1110.0,Card,1.0,No,No,1.0,45.34526238148887,Service,,0.0,0.14,0.4,38.0,Neutral,0.0,0.0,CUST_04477
Female,25.0,Canada,Toronto,Individual,58.0,Referral,,6.0,5.0,6.866483745898579,1.0,0.03,3.0,10.0,580.0,Card,1.0,Yes,Yes,1.0,30.756810691286848,Technical,4.0,0.0,0.77,0.15,60.0,Neutral,0.0,0.0,CUST_04478
Male,37.0,,,Individual,26.0,Mobile,Monthly,26.0,7.0,22.71217880193304,4.0,0.05,7.0,20.0,520.0,Card,0.0,No,Yes,2.0,17.642724149783803,Billing,4.0,0.0,0.71,0.03,32.0,Neutral,0.0,0.0,CUST_04479
Female,33.0,India,dhaka,SME,46.0,Web,Yearly,26.0,2.0,14.93736043818805,5.0,0.29,16.0,50.0,2300.0,,0.0,No,Yes,2.0,12.224911674248096,TECHNICAL,2.0,0.0,0.48,0.08,50.0,Satisfied,0.0,0.0,CUST_04480
Male,38.0,UK,Delhi,SME,56.0,Referral,Monthly,0.0,6.0,17.890880132296573,6.0,,6.0,10.0,,Card,1.0,No,No,0.0,38.79737066079621,Technical,3.0,0.0,0.67,0.4,39.0,Neutral,1.0,0.0,CUST_04481
Female,62.0,Bangladesh,New York,Individual,59.0,Web,Monthly,25.0,2.0,,6.0,-0.12,4.0,50.0,2950.0,Bank Transfer,3.0,,No,4.0,20.206282465533526,,5.0,0.0,0.16,0.46,-30.0,Unsatisfied,0.0,0.0,CUST_04482
Female,72.0,UK,Toronto,Individual,7.0,,Yearly,19.0,,23.4102391288878,8.0,-0.15,4.0,50.0,350.0,PayPal,0.0,No,No,4.0,31.179102297339465,Billing,4.0,0.0,0.67,0.13,-7.0,Satisfied,3.0,0.0,CUST_04483
Female,73.0,USA,Dhaka,Individual,43.0,,Yearly,24.0,3.0,11.27587863723247,1.0,-0.12,1.0,30.0,1290.0,Bank Transfer,1.0,Yes,No,0.0,20.596378391725693,Billing,4.0,0.0,0.27,0.2,5.0,Satisfied,2.0,0.0,CUST_04484
Male,43.0,India,New York,Enterprise,47.0,Web,Yearly,15.0,,24.082205489843275,4.0,-0.07,14.0,20.0,940.0,Card,1.0,No,No,3.0,36.90572682766549,Billing,4.0,0.0,0.81,0.07,22.0,,2.0,0.0,CUST_04485
Male,40.0,Bangladesh,New York,Enterprise,21.0,Mobile,Monthly,34.0,2.0,18.135589113896916,6.0,0.15,6.0,30.0,630.0,PayPal,0.0,No,No,1.0,36.94935352921068,Technical,4.0,0.0,0.25,0.1,-6.0,Neutral,0.0,0.0,CUST_04486
Female,35.0,Germany,,Individual,43.0,Web,Monthly,30.0,5.0,8.309959538922929,4.0,,5.0,30.0,1290.0,Card,0.0,No,Yes,,31.28261237206089,,4.0,0.0,0.79,0.33,17.0,Unsatisfied,1.0,0.0,CUST_04487
Female,48.0,Canada,London,Individual,,Mobile,Yearly,6.0,,17.560008211140392,,,7.0,70.0,2240.0,Card,0.0,No,No,1.0,,Billing,3.0,0.0,0.73,0.44,3.0,Satisfied,2.0,0.0,CUST_04488
Female,69.0,USA,,Individual,7.0,Web,Monthly,10.0,7.0,14.787234101150384,6.0,0.23,10.0,50.0,350.0,PayPal,1.0,Yes,No,2.0,10.706739460636737,Technical,5.0,0.0,0.14,0.36,-26.0,,0.0,0.0,CUST_04489
Male,59.0,Australia,London,Individual,53.0,Web,Yearly,20.0,1.0,8.20976527484346,5.0,0.05,3.0,30.0,1590.0,PayPal,0.0,No,No,3.0,18.43915603054737,Technical,3.0,0.0,0.2,0.35,0.0,Satisfied,,0.0,CUST_04490
Male,29.0,Australia,Toronto,SME,23.0,Mobile,Quarterly,13.0,3.0,7.526544863191078,4.0,0.1,11.0,50.0,1150.0,PayPal,0.0,No,No,0.0,29.16349527878913,Billing,2.0,0.0,0.29,0.43,87.0,Satisfied,0.0,,CUST_04491
Male,18.0,Bangladesh,Berlin,SME,20.0,Referral, Yearly    ,30.0,5.0,,3.0,,1.0,10.0,200.0, Card    ,0.0,No,Yes,0.0,20.34908208713272,,4.0,1.0,0.58,0.2,,Unsatisfied,1.0,0.0,CUST_04492
MALE,59.0,Canada,LONDON,Individual,20.0,Web,,9.0,0.0,23.45670066295961,8.0,0.01,16.0,30.0,600.0,,0.0,Yes,No,0.0,38.21945613824977,billing,4.0,1.0,0.38,0.38,66.0,satisfied,0.0,0.0,CUST_04493
