usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-14d02f,,2023-02-06,,8.0,4744.0,,False
U-4cd72a,S-cc964d,2024-01-21,feature_11,13.0,3861.0,2.0,False
U-fe5c65,S-4984e3,2024-01-17,feature_10,8.0,576.0,0.0,True
U-006ea2,S-0283b5,2023-06-05,feature_23,8.0,3360.0,0.0,False
U-6f9a1a,,2023-09-16,,13.0,2977.0,0.0,False
U-87bab1,S-3af429,2024-02-29,feature_10,,1804.0,0.0,True
U-7c796f,S-6e0006,2024-03-10,feature_27,8.0,2904.0,0.0,False
U-1a40ab,S-b7f657,2024-01-11,feature_27,12.0,,3.0,False
,S-942caf,2023-02-25,feature_13,6.0,2730.0,2.0,False
U-eab158,S-b6f87e,2024-03-26,feature_4,14.0,1022.0,0.0,False
U-49ba72,S-94cfff,2024-08-02,feature_24,,4158.0,0.0,False
U-f1802d,S-8eae4e,2023-12-28,feature_15,10.0,5240.0,0.0,False
U-df1ce5,S-ed857b,2023-05-13,feature_22,8.0,3744.0,5.0,False
U-14d66a,S-8d89a8,2023-09-19,,6.0,,0.0,False
U-8f2cde,S-561850,2023-04-16,,12.0,936.0,0.0,True
U-5d321f,S-700036,2023-12-25,feature_26,,,2.0,True
U-994421,s-65c079,2024-04-28,feature_35,11.0,957.0,0.0,False
U-8293c0,S-720940,2024-07-27,feature_32,9.0,3069.0,0.0,False
U-a5a0d7,S-29ccb8,2023-04-01,feature_24,11.0,6248.0,1.0,False
U-98154e,S-b1e72a,2023-05-03,feature_34,8.0,3552.0,0.0,True
U-3f0345,S-f5bd45,2023-08-30,feature_39,13.0,2795.0,,False
U-2173bf,S-e05562,2024-06-14,feature_18,8.0,,0.0,False
U-3bba1f,S-5d532c,2024-10-25,feature_30,8.0,592.0,2.0,False
U-7b035a,S-0fc73c,2024-01-08,,13.0,1105.0,0.0,True
U-3e4453,S-1c5955,2024-02-16,feature_12,15.0,1695.0,0.0,False
U-dcbaee,S-ce5450,2023-02-20,feature_2,16.0,4304.0,2.0,False
U-c14064,S-c86492,2024-12-24,feature_5,10.0,5890.0,0.0,False
U-69bbed,S-8ba974,2023-02-15,feature_28,7.0,2387.0,0.0,False
U-707a83,S-26593b,2024-06-12,feature_22,7.0,308.0,0.0,False
U-4bd480,S-b4212b,2023-07-18,feature_29,10.0,90.0,0.0,False
U-25d305,S-f40285,2024-03-02,feature_5,11.0,,1.0,False
U-021e34,S-ccd045,2023-07-30,feature_38,11.0,979.0,3.0,False
U-331ea8,S-3e8283,2023-05-26,,8.0,2440.0,0.0,False
U-f3f8b7,S-8c8315,,feature_31,10.0,5230.0,0.0,False
U-ace877,S-381917,2024-04-01,feature_28,5.0,730.0,4.0,False
U-d03e6e,S-1082f7,2023-04-24,feature_18,7.0,,0.0,False
U-cdfb7f,S-8c10c1,2023-04-06,feature_10,8.0,3264.0,,False
U-127fe8,S-5d68fb,2024-01-15,feature_27,11.0,1815.0,0.0,False
, S-cafa84    , 2024-02-17    ,feature_25,7.0,1197.0,0.0,False
U-26b760,S-7dab19,2024-02-02,,12.0,696.0,0.0,False
U-e807f7,S-ee2669,2023-08-26,feature_19,7.0,1043.0,0.0,False
U-62b0ba,S-F463D3,2023-09-15,feature_33,9.0,4644.0,0.0,False
U-c98674,S-93cf65,,feature_2,9.0,1395.0,0.0,False
U-1adf19,S-204d42,2024-05-27,feature_26,10.0,1390.0,0.0,False
U-d0f738,S-bbff6f,2023-04-23,,12.0,6828.0,,False
U-40258c,S-c67b80,2023-07-26,feature_8,2.0,810.0,0.0,False
U-6ffd81,S-b7482e,2024-07-10,feature_22,7.0,1407.0,0.0,False
U-ed3f28,S-0d4d11,2024-08-27,feature_5,9.0,1809.0,1.0,False
U-5ac3bc,S-80Ed6B,2024-05-31,feature_12,4.0,1772.0,0.0,True
U-9687f4,S-dd85c4,2024-05-24,feature_19,9.0,4158.0,0.0,False
U-1ab61f,S-dbb8b9,2024-06-19,feature_34,5.0,745.0,2.0,False
U-fc6d1a,S-fccc09,,feature_40,15.0,1980.0,0.0,False
U-d87137,S-617065, 2024-06-17    ,feature_32,10.0,5510.0,0.0,False
U-ddac28,,,feature_14,7.0,4102.0,,False
U-bcb86f,S-951de6,2024-05-18,feature_10,11.0,2277.0,3.0,False
U-275ecc,S-44c5dd,2024-07-20,feature_34,9.0,,2.0,False
,s-8b0498,2024-09-25,,8.0,3784.0,0.0,False
U-747d4b,S-B18D59,2023-11-10,feature_6,11.0,2343.0,1.0,False
U-fc666a,S-4e4ef4,2024-04-28,feature_4,10.0,3860.0,3.0,False
U-56ce92,S-88c79e,2023-10-20,feature_19,10.0,320.0,2.0,False
U-c0b530,S-8B345C,2024-12-06,feature_20,11.0,5522.0,0.0,False
U-b21827,S-021985,,feature_13,9.0,1728.0,0.0,False
U-0c0a83,S-3037ab,2023-04-26,feature_13,9.0,3924.0,0.0,True
U-6d99ac,S-8cf2ef, 2024-05-03    ,feature_3,12.0,1992.0,1.0,True
,,2024-08-20,feature_40,6.0,750.0,1.0,True
U-551fd0,S-bc7cab,2024-11-21,feature_7,6.0,102.0,2.0,False
,S-afe3b8,,feature_31,10.0,5690.0,0.0,True
U-b6cbcf,S-3aa11b,2024-06-10,feature_37,14.0,6090.0,0.0,False
U-cf1f65,S-911b0a,2023-12-31,feature_14,9.0,3564.0,1.0,False
U-a20294,S-a1d6ad,2023-01-01,feature_18,10.0,3250.0,0.0,False
U-82f7d1,,,,10.0,,1.0,False
U-8b4918,S-ee941d,2024-05-23,feature_24,6.0,,0.0,False
U-105aa6,,2023-08-08,feature_30,11.0,,0.0,False
U-937789,S-3503b4,2024-02-11,feature_37,14.0,5012.0,0.0,False
U-79ba17,S-491caf,2024-04-06,feature_10,12.0,3192.0,0.0,False
U-a18816,S-3cc641,2023-10-08,feature_37,8.0,3936.0,0.0,False
U-93c3b2,,2023-06-17,feature_11,,,0.0,False
U-6ac6c7,S-91ec54,2023-11-19,feature_5,,2718.0,0.0,False
U-09e1c6,S-4cff80,,feature_39,9.0,1539.0,0.0,False
U-c97df9,,2023-03-03,feature_38,10.0,1030.0,0.0,False
U-1681c3,,2023-12-21,,7.0,2709.0,0.0,False
U-7d51bc,S-39e396,2023-11-16,feature_4,9.0,1278.0,0.0,False
U-45b380,,2024-05-11,feature_2,,5775.0,1.0,True
U-8dfafc,S-0c0ddf,2023-12-30,feature_16,10.0,5240.0,,False
,S-9c414f, 2024-04-28    ,feature_2,12.0,5400.0,0.0,False
U-8ef9a3,S-1d7003,2023-02-05,feature_5,6.0,1290.0,2.0,False
U-fd1807,S-2e0575,2023-10-03,feature_36,8.0,4744.0,0.0,False
U-f9b7cb,S-1c406a,2024-05-26,,10.0,1380.0,,False
U-162282,S-da0b9b,2023-08-16,feature_32,8.0,3152.0,2.0,False
U-bd092d,S-C1C6Ca,,feature_17,11.0,4532.0,0.0,False
U-145128,s-9740c1,2023-01-07,feature_22,10.0,5900.0,0.0,True
U-03580f,S-87d801,2024-10-23,feature_16,10.0,1190.0,,False
U-0f332f,,,feature_19,7.0,2184.0,0.0,False
U-5217f5,S-2a73e2,2024-09-15,feature_19,13.0,403.0,0.0,False
U-8bc7ba,S-2f7250,2023-02-08,feature_21,13.0,1430.0,0.0,False
U-974989,S-91c435,2024-08-22,feature_18,18.0,324.0,0.0,False
U-688c19,S-c4cef7,2023-03-04,feature_16,11.0,3773.0,0.0,True
U-207a4e,S-0b7eba,2024-10-10,feature_11,10.0,4770.0,0.0,False
U-1c3ac3,S-fa5301,2024-01-30,feature_5,14.0,322.0,1.0,False
U-e6f149,S-b91501,2023-02-10,feature_4,12.0,1272.0,0.0,False
U-ff0e5c,S-0d8cfd,2023-04-18,feature_40,8.0,3016.0,,False
U-48f000,S-f9e2ca,2024-03-27,feature_10,16.0,9184.0,0.0,False
U-829faa,S-770018,2024-04-17,feature_31,12.0,3276.0,0.0,False
U-13054f,S-ad39ef,2024-07-25,feature_40,11.0,6336.0,0.0,False
U-6154e1,S-31d8aa,2023-11-15,feature_31,11.0,6556.0,,False
U-86887c,S-3473af,2024-01-08,feature_14,8.0,648.0,0.0,False
U-af6260,S-2ba4ee,2024-01-07,feature_19,12.0,4020.0,0.0,False
U-2fb4cd,S-d5a07a,,feature_20,10.0,2240.0,0.0,False
U-1000fb,S-5c4b5d,2024-12-07,feature_38,15.0,8190.0,1.0,False
U-684f7e,S-5c8af8,2024-06-16,feature_35,9.0,2205.0,0.0,False
U-2b3bf8,S-b192d9,2024-04-17,feature_1,5.0,230.0,3.0,False
U-49dfb9,S-9d727d,2024-04-11,feature_17,17.0,1904.0,0.0,False
U-e7d881,,2024-07-15,feature_27,13.0,7397.0,0.0,False
U-167121,S-3279f1,2024-07-19,feature_32,7.0,2562.0,0.0,True
U-d57269,S-1a9c5c,2023-04-09,feature_38,13.0,7267.0,0.0,False
U-273873,,2024-04-15,feature_12,,1015.0,0.0,False
U-ddc8c8,S-d4cc9b,2024-12-04,feature_29,6.0,2124.0,,False
U-ed7caf,S-868325,2024-04-29,feature_36,8.0,3368.0,3.0,False
U-6b674f,S-195f9b,2024-01-24,feature_21,4.0,2288.0,3.0,False
U-bd3e16,S-3c87b4,2023-04-13,feature_13,11.0,121.0,0.0,True
U-58675d,S-ff2761,2024-09-26,feature_14,5.0,845.0,1.0,False
U-a38160,S-921dc3,2023-01-23,feature_27,8.0,2432.0,0.0,False
U-33ea7f,S-6cff7d,2023-07-02,feature_2,15.0,6525.0,,False
U-dc0085,S-f53776,2024-05-14,feature_12,2.0,1036.0,2.0,False
U-df095c,S-4a2fc6,2024-03-02,,12.0,3804.0,0.0,False
U-b1285a,S-c35f78,2023-01-30,,12.0,6240.0,1.0,False
U-745739,S-2dbf11,2024-09-03,feature_26,12.0,2532.0,0.0,False
U-6cf1d9,,,feature_1,7.0,1295.0,1.0,False
U-e0631e,,2023-11-16,feature_39,11.0,1782.0,0.0,False
U-3a2c44,S-2e1ceb,,feature_15,13.0,1053.0,0.0,False
U-d071ad,S-632337,2023-04-20,feature_11,12.0,2136.0,0.0,False
U-5364fd,S-526a2c,2023-11-19,feature_34,16.0,1472.0,4.0,True
U-2ad3cc,S-769f70,2024-04-18,feature_12,11.0,6600.0,0.0,False
U-4b5660,S-91419b,,feature_30,,2740.0,0.0,False
U-a2a193,S-951c06,2024-03-10,feature_15,11.0,4730.0,5.0,True
U-2cbeea,S-f1ffee,2023-04-20,feature_9,10.0,2320.0,0.0,False
U-d619c7,S-a44d72,2023-11-30,feature_15,14.0,2198.0,0.0,False
U-9e8b73,S-7bb339,2023-05-22,feature_28,6.0,324.0,0.0,False
U-144231,,2023-03-12,feature_6,6.0,3342.0,0.0,False
U-0fa6e0,S-29b014,2023-07-09,feature_16,13.0,273.0,2.0,False
U-8a8ae3,S-6a8046,2023-08-06,feature_34,14.0,7602.0,1.0,False
U-4bfdf1,S-e6ad38,2024-11-04,feature_4,10.0,830.0,0.0,False
U-7ca261,S-150c71,2023-06-20,feature_6,,2016.0,0.0,False
U-23a601,S-6e8126,2024-10-02,feature_13,6.0,2580.0,,False
U-bed861,S-70c743,2023-05-11,,8.0,528.0,,False
U-96118f, S-46eb1c    ,2023-02-02,feature_29,8.0,2272.0,2.0,False
U-2d534c,S-2beaee,2023-07-02,,16.0,5776.0,2.0,False
U-b4b972,S-ceb9bd,2023-02-05,feature_38,9.0,5355.0,1.0,True
U-ce29f4,S-7685a3,2023-03-10,feature_39,13.0,6201.0,0.0,False
U-b29f42,S-e7e013,2023-11-26,feature_33,9.0,297.0,0.0,False
U-c0e2ab,S-E371B7,2024-01-16,,15.0,1350.0,3.0,False
U-1693d0,S-de3416,2023-11-27,feature_2,12.0,3780.0,0.0,True
U-55c896,S-7f7e38,2023-06-19,feature_11,10.0,3560.0,4.0,False
,S-2c4909,2023-03-19,feature_8,12.0,2100.0,0.0,False
U-c558ed, S-817e4b    ,,feature_22,10.0,660.0,0.0,False
,S-2d21b9,2023-07-06,feature_26,12.0,5796.0,0.0,False
U-ad69fe,S-c3bf1d,2023-07-19,feature_37,8.0,488.0,0.0,False
U-e69849,S-207191,2024-05-11,feature_16,10.0,5760.0,0.0,False
U-23cc1d,S-dabcd2,,feature_40,10.0,1010.0,2.0,False
U-00ec84,S-f6f97e,2024-09-11,feature_16,8.0,4072.0,0.0,False
U-7c4e92,s-388190, 2024-09-06    ,feature_6,10.0,370.0,0.0,False
U-7df2d6,S-ee4c5c,2024-01-14,feature_8,7.0,2205.0,4.0,False
U-c1299c,,2023-09-19,feature_25,12.0,6660.0,1.0,False
U-4f21cb,S-5480a7,2023-05-04,feature_32,11.0,3630.0,2.0,False
U-2a80a4,S-cde950,2023-03-07,feature_3,12.0,7008.0,3.0,False
U-808b85,S-19950d,2024-07-22,feature_15,14.0,4298.0,0.0,False
U-8f55a4,S-ddbad0,2023-09-03,feature_22,16.0,1136.0,0.0,False
U-2b2f45,S-a66766,2024-04-23,feature_22,6.0,1428.0,1.0,False
U-3541ab,S-B420Be,2023-07-09,feature_20,13.0,6357.0,0.0,False
U-ad7c76,S-1dd0ad,2023-12-29,feature_12,9.0,2160.0,3.0,False
U-1e2164, S-0e9334    ,,feature_20,7.0,3444.0,0.0,False
U-04b65a,S-a82909,2023-01-14,feature_37,10.0,,0.0,False
U-a5d9de,S-b76ba6,2024-07-17,feature_13,7.0,2583.0,1.0,False
U-06b3b7,S-a4d69d,2023-07-16,feature_25,6.0,1686.0,0.0,False
,S-3e6a40,,feature_24,7.0,3815.0,1.0,False
U-5eea9b,S-e90e70,2024-06-02,feature_36,10.0,790.0,0.0,False
U-89922d,S-A0BA0C, 2024-07-12    ,feature_24,9.0,3267.0,0.0,False
U-d5f8cf,S-3a57be,2024-05-01,feature_6,11.0,5357.0,0.0,True
U-0039dc,S-163E64,,feature_29,10.0,3740.0,0.0,False
U-0d7a09,S-f4e6c0,2024-03-12,feature_28,8.0,1112.0,0.0,False
U-25f30f,S-ddc51c,2023-03-15,feature_4,9.0,3636.0,0.0,False
,S-0e8ae2,2023-02-04,feature_19,5.0,905.0,0.0,False
U-9c333f, S-93fab3    ,2023-09-13,feature_2,11.0,5379.0,1.0,False
U-f90710,S-202695,2024-12-21,feature_23,8.0,1952.0,,False
U-4b86eb,S-efeb9b,2024-02-04,feature_34,6.0,912.0,1.0,False
U-7ecd6b,S-0896f4,2023-03-09,feature_21,14.0,6762.0,1.0,False
U-8fb997,S-9a6a1b,2023-01-22,feature_1,11.0,,0.0,False
U-1e36e8,S-67b7bf,2024-01-29,feature_8,7.0,3108.0,0.0,False
U-438c5b,S-c7b793,2023-01-01,feature_4,13.0,6994.0,1.0,False
U-3363c7,,2023-09-09,feature_17,13.0,6266.0,,False
U-3155b9,S-cb3c72,2023-11-19,feature_4,7.0,3178.0,1.0,False
U-bd64af,S-b57dcd,2024-06-21,feature_7,9.0,2421.0,1.0,False
U-2f97b7,S-523cce,2023-11-10,feature_16,12.0,3276.0,0.0,False
U-ff3877,S-bedd26,2024-02-25,feature_39,11.0,1947.0,0.0,False
,S-cb3a85,2024-02-13,feature_12,,4290.0,0.0,False
U-fd4df0,S-80af53,2024-09-03,feature_23,3.0,309.0,0.0,False
U-a3ca32,S-Fcbd92,2024-12-14,feature_34,11.0,1265.0,1.0,False
U-ca8b0d,S-2c11c6,2024-07-01,feature_15,,2970.0,0.0,False
U-2d3cd1,S-16a545,2024-12-18,feature_40,10.0,3160.0,1.0,False
U-3857e0,S-b0ed51,2023-11-23,feature_22,7.0,1323.0,0.0,False
U-138e08,S-bfca66,2024-09-24,,14.0,6692.0,0.0,False
U-b794c1,S-3af429,2024-04-27,feature_30,,1440.0,0.0,False
U-f2e1bd,S-98f176,2024-01-14,feature_35,10.0,4260.0,1.0,False
U-94afb7,S-8e602b,2024-02-06,feature_2,16.0,1024.0,0.0,False
U-bd18ac,S-310ae0,2023-07-29,feature_7,,1240.0,2.0,False
U-2a17ed,S-b152d6,2024-11-20,feature_32,8.0,4144.0,2.0,True
U-fc5422,S-c15f06,2023-03-11,feature_35,7.0,3409.0,0.0,True
U-39abb5,S-e09e04,2024-04-17,feature_34,7.0,4179.0,1.0,False
U-6a7234,,2024-08-08,feature_16,15.0,960.0,0.0,False
U-fd2169,S-11034a,2023-02-28,feature_29,13.0,6344.0,0.0,True
U-7cce33,S-8f8c47,2023-11-24,feature_36,6.0,,0.0,False
U-0c8e9f,S-61a87e,2023-02-23,feature_39,10.0,100.0,0.0,False
U-3e541d,S-3ad334,2023-07-11,feature_22,15.0,465.0,3.0,False
U-f303bc,S-c0352b,2023-10-06,feature_27,6.0,2388.0,3.0,False
U-6ebf52,S-6b0a2f,2023-01-04,feature_22,11.0,66.0,0.0,False
U-570341,S-4904Cd,2024-06-13,feature_37,13.0,403.0,0.0,False
U-ec81cc,S-0ab4e8,2024-01-08,feature_24,13.0,,1.0,False
U-539270,S-c1c645,2024-06-17,feature_39,12.0,5652.0,0.0,False
,S-d88f58,2024-04-16,feature_36,6.0,1644.0,1.0,False
U-f51234,S-f89d8c,2024-03-28,feature_1,10.0,2740.0,0.0,False
U-251c24,S-feaca1,2024-08-18,feature_2,12.0,2184.0,0.0,False
,S-BA69A4, 2023-05-04    ,feature_27,9.0,999.0,0.0,False
U-9600bd,S-911b0a,2024-04-03,feature_9,13.0,2600.0,5.0,False
U-d783e1,S-08e560,2024-08-06,feature_29,7.0,1673.0,0.0,False
U-796755,S-79b2bc,2024-08-04,feature_1,10.0,3410.0,0.0,False
U-3e996e,S-7f92bd,2023-07-19,,8.0,984.0,0.0,False
U-4549ed,S-505db5,2023-06-14,feature_22,8.0,1056.0,2.0,False
U-cadc95,S-07976e,,feature_19,5.0,2315.0,0.0,False
U-858b93,,2023-09-22,feature_34,6.0,2316.0,0.0,False
U-687a23,S-7d8dde,,,,2782.0,0.0,False
U-3838a1,S-c35f78,2023-09-12,feature_29,,2135.0,6.0,False
U-bcf6c8,S-9b8421,,feature_8,14.0,4998.0,,False
U-0df891, S-9de4eb    ,2024-01-02,feature_4,12.0,2736.0,1.0,False
U-7a3f6e,,2023-04-12,feature_21,18.0,648.0,0.0,False
U-ec7b9e,S-fa5301,2024-05-10,feature_17,12.0,6876.0,0.0,True
U-5cee28,S-f4e0a6,2023-08-15,feature_33,10.0,1570.0,0.0,False
U-278ff2,S-012ab9, 2024-07-04    ,feature_10,9.0,549.0,0.0,False
U-651a86,S-a916cb,2023-05-27,,8.0,,0.0,True
U-e65909,S-388190,2023-11-23,feature_10,20.0,8380.0,0.0,False
U-cad5c0,S-7af0d5,2023-02-19,feature_31,6.0,2640.0,3.0,False
U-9c5a94,S-0027d3,2024-08-09,feature_24,8.0,4072.0,0.0,False
U-097d2a,S-e5c35c,2024-11-26,,4.0,444.0,0.0,True
U-f30003,S-c1c645,2024-03-19,feature_39,,5104.0,2.0,False
U-c32746, S-4f7b91    ,2024-01-12,feature_2,10.0,320.0,0.0,True
U-71231f,S-012ab9,2024-09-01,feature_30,9.0,2295.0,0.0,False
U-74beb2,S-14f39f,2023-12-17,feature_33,14.0,6496.0,0.0,False
U-252ecd,S-00ab51,2023-09-25,feature_38,13.0,2028.0,0.0,False
U-a5c2aa,S-69b3ac,2023-05-03,feature_23,10.0,1150.0,0.0,True
U-ccd5bb,S-f5d8ce,2023-01-09,feature_36,14.0,,,False
U-791345,S-74d86d,2024-06-08,feature_13,,,0.0,False
U-6ccd1f,S-2ee7ec,2023-12-04,feature_30,8.0,616.0,3.0,False
,S-f965de,2024-08-28,feature_13,12.0,5088.0,0.0,False
U-830ee1,S-ae4bb3,2023-04-24,feature_31,,4240.0,2.0,False
U-e9e4a2,S-6c1ca6,2024-06-03,feature_33,6.0,552.0,0.0,False
U-eb76df,S-befdf1,2024-06-06,feature_16,12.0,5772.0,0.0,False
U-d3c447,S-8bb388,2023-01-23,feature_27,14.0,1036.0,0.0,False
U-0b2ead,S-eb9911,2023-03-21,feature_9,9.0,3312.0,0.0,False
U-a54e38,S-90c2a9,2024-12-06,feature_4,10.0,4660.0,1.0,False
U-11fdff,S-a83bf1,,feature_17,13.0,7696.0,0.0,False
U-5bb627,S-8f2b13,2024-09-16,feature_8,11.0,5445.0,,False
,S-694277,2023-06-13,feature_27,9.0,2493.0,0.0,False
U-adb7d0,S-a245f6,2024-07-14,feature_13,12.0,3372.0,0.0,False
U-d2be8d,,2023-11-11,feature_14,9.0,2574.0,0.0,False
U-01ae32,S-b95751,2023-07-07,feature_34,11.0,5929.0,0.0,False
U-29758a,,2024-12-05,feature_21,18.0,1638.0,0.0,False
,S-80a6a6,2024-06-07,feature_30,6.0,2808.0,0.0,False
U-ec810c,S-5bde76,,feature_21,8.0,3616.0,4.0,False
U-afc11d,S-e8d48e,2024-11-29,feature_16,7.0,2275.0,0.0,False
U-7a9617,S-d396d1,2024-08-18,feature_1,13.0,2652.0,0.0,False
U-f5ab4f,,2023-03-12,feature_35,17.0,7463.0,0.0,False
U-9bd56b,S-337c84,2023-07-26,feature_11,14.0,938.0,1.0,False
U-de213f,s-ce5450, 2024-04-23    ,feature_14,7.0,3997.0,0.0,False
U-43dd1f,S-41a4cb,2023-12-03,feature_19,,3159.0,0.0,False
U-a9eaa6,S-c15f06,,feature_7,11.0,1430.0,0.0,False
U-ccbd48,S-48ce17,2024-02-08,feature_39,12.0,2256.0,,False
U-925fa6,,2024-09-15,feature_30,11.0,1584.0,0.0,False
U-62d328,S-4f2ca8,2023-09-26,feature_37,12.0,5520.0,0.0,False
U-4e2775,S-12f05a,2023-04-03,feature_40,5.0,1145.0,0.0,False
U-8f3037,S-8a74bb,2024-07-01,feature_32,8.0,3920.0,4.0,False
U-e3911a,S-a64940,2023-02-14,feature_7,9.0,2088.0,0.0,False
U-c5f921,S-6ceec5,2023-01-23,feature_40,11.0,,0.0,False
U-2fb43d,S-3981c7,2023-05-15,feature_17,8.0,3016.0,0.0,False
U-897b39,S-6e780e,2023-03-23,feature_8,,2608.0,0.0,False
U-0a7222,,2023-04-19,feature_35,16.0,2352.0,2.0,False
U-fa9f00,S-549438,2023-12-10,feature_9,11.0,2079.0,0.0,False
U-969ec4,S-0d8293,2023-04-30,feature_1,7.0,2919.0,0.0,False
U-12d550,,,feature_27,12.0,5256.0,1.0,False
U-e274d2, S-012ab9    ,,feature_27,13.0,4927.0,0.0,True
U-6c4eb3, S-9925b9    ,2023-09-14,,16.0,,,False
U-a4d340,S-65e38d,2024-10-13,feature_38,16.0,1440.0,0.0,False
U-5acdee,S-c8a983,2023-08-09,feature_29,10.0,2780.0,0.0,True
U-39f24e, S-302119    ,2024-04-07,feature_13,4.0,1756.0,0.0,False
U-7f6628,S-d66d63,2024-01-07,feature_27,9.0,4608.0,0.0,False
U-4b6509,S-f421c8,2023-06-13,feature_6,5.0,850.0,1.0,False
U-379f40,S-d66d63,2024-09-14,feature_36,5.0,2305.0,0.0,False
U-414015,S-d6dc7a,,feature_20,11.0,891.0,,False
U-142d62,, 2023-12-27    ,feature_31,15.0,2160.0,0.0,False
U-bc5b25,S-5a6941,2024-11-25,feature_16,11.0,781.0,0.0,False
U-662b41,S-381c99,2023-09-11,feature_38,9.0,,,False
U-5e95e3,S-a1426b,2023-09-05,feature_38,12.0,636.0,0.0,False
U-3e4d4b,S-9395a2,2024-05-28,,7.0,4165.0,0.0,True
,S-9fa49b,2024-03-19,feature_32,13.0,2405.0,0.0,False
U-3ce222,S-ddb09e,2023-01-17,feature_32,4.0,364.0,4.0,False
U-c5c34b,S-3fb291,2023-08-09,feature_24,6.0,,4.0,True
U-a2bba0,S-eb8b81,2023-07-13,feature_27,12.0,,0.0,True
U-7984de,S-d6f31b,2024-08-27,feature_19,12.0,3588.0,0.0,True
U-ec7435,S-f8ee6e,2023-05-25,feature_32,11.0,6358.0,1.0,False
U-bbf875,S-3a4336,2024-03-12,feature_31,9.0,4473.0,1.0,False
U-697304,S-c5cfb0,2023-10-31,feature_32,11.0,2167.0,0.0,False
U-ed2c2f,S-27552b,2023-10-24,feature_22,11.0,5137.0,0.0,False
U-6aa4c5,S-febd10,2024-08-09,feature_22,11.0,4169.0,0.0,False
U-3daaf1,S-5e8d9f,2024-08-02,feature_28,12.0,6696.0,,False
U-9e4213,S-eadebb,2024-05-02,feature_11,10.0,4720.0,0.0,False
,S-2ff628,,feature_17,11.0,825.0,0.0,False
U-ddb8f7,s-bef342,2024-07-10,feature_6,6.0,2964.0,0.0,False
U-0fcb7f,S-55c61c,2023-04-24,feature_32,4.0,388.0,3.0,False
U-1e42e2,s-1cefc9,2024-08-22,feature_38,14.0,4172.0,0.0,False
U-588503,S-e4b79e,2023-11-14,feature_12,5.0,2895.0,0.0,True
U-1f7f04,S-2664e1,2024-08-19,feature_25,10.0,2230.0,0.0,False
U-a2d339,S-b45a45,2023-10-06,feature_32,6.0,276.0,0.0,False
U-391521,S-27f7b2,2023-11-14,feature_11,8.0,3080.0,0.0,False
U-ab29bb,S-8b9deb,2024-12-28,feature_18,12.0,5820.0,0.0,False
U-f417d9,S-a4b1af,2023-06-19,feature_4,15.0,630.0,2.0,False
U-905fbc,S-d3e724,2023-08-26,feature_6,4.0,1588.0,0.0,False
U-4499c6,S-8d89a8,2023-02-13,feature_35,11.0,539.0,1.0,False
U-6aaaeb,s-6b7487,2024-07-28,feature_12,9.0,2529.0,0.0,False
U-fd5b76,,2023-09-09,,9.0,4410.0,0.0,False
U-1b5bd2,S-0c9fdd,2024-02-06,feature_31,9.0,2988.0,0.0,False
,S-cd8a6a,2023-05-11,feature_40,,4688.0,0.0,True
U-f7ed87,S-c844bd,2024-07-03,feature_15,11.0,6556.0,0.0,False
U-3fdbe6,,2024-07-18,feature_31,10.0,3530.0,0.0,False
U-292205,S-d302e2,2024-08-10,feature_4,10.0,3760.0,0.0,False
U-3be9ec,S-20f1bd,2024-06-26,feature_20,7.0,868.0,3.0,False
U-1d6f87,S-5b322c,2024-10-25,feature_20,9.0,4770.0,0.0,False
U-15eb1c,,2023-10-10,feature_27,9.0,2763.0,1.0,False
U-44c3af,S-ca0eb1,2023-03-10,feature_34,9.0,4851.0,1.0,False
U-b7eeaa,S-2877e6,2023-08-26,feature_18,11.0,4565.0,0.0,False
U-a3d04c,S-0b059f,,feature_2,5.0,2185.0,1.0,False
U-1f5ce7,,2024-03-08,feature_39,13.0,,0.0,False
,, 2023-09-29    ,feature_32,9.0,2241.0,2.0,False
U-93d658,,2023-03-16,feature_2,11.0,4510.0,0.0,False
U-2a6d87,S-5e7357,2024-05-25,feature_1,10.0,4540.0,0.0,True
U-d3316a,S-94cf13,2023-03-14,feature_36,12.0,4632.0,,True
U-8ff20c,S-3cc163,2024-07-28,feature_9,14.0,2030.0,3.0,False
U-3bf384,S-a54f87,2023-03-08,feature_26,7.0,1813.0,0.0,False
U-bfc133,s-2bef13,,feature_22,9.0,2637.0,0.0,False
,,2023-10-20,feature_40,8.0,4192.0,0.0,False
U-11873d,S-50815c,2024-09-21,feature_2,8.0,952.0,0.0,False
U-583d6d,S-e88276,2023-12-22,feature_11,9.0,2889.0,0.0,False
U-1da73f,S-992c2a,2024-12-16,feature_1,5.0,390.0,2.0,False
U-746d46,S-f24609,2024-01-10,feature_24,8.0,240.0,,False
U-e67e09,S-0c91c4,2024-08-29,feature_16,8.0,2704.0,,False
U-6562da,S-39a8f1,2024-07-15,feature_8,10.0,3000.0,0.0,True
U-57266d,S-d92159,2023-06-04,feature_31,8.0,4016.0,0.0,False
U-4464b2,S-b78829,2023-03-19,,10.0,2500.0,2.0,False
U-71caeb,S-a0abcf,2024-06-17,feature_32,14.0,,0.0,False
U-7c2f6a,S-008cab,2023-09-02,feature_38,13.0,2301.0,1.0,False
