,ticket_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag,account_id
1956,T-0238f9,2024-07-19,2024-07-19 05:00:00,5.0,medium,81.0,4.0,False,
1957,T-762081,2023-01-24,2023-01-25 19:00:00,43.0,urgent,118.0,5.0,False,
1958,T-8e6d12,2024-11-14,2024-11-14 01:00:00,1.0,high,83.0,4.0,False,
1959,T-fcfcf7,2024-02-13,2024-02-13 05:00:00,5.0,low,82.0,4.0,False,
1960,,2024-06-05,2024-06-05 21:00:00,21.0,urgent,9.0,,False,
1961,T-ce0f83,2024-07-24,,72.0,urgent,68.0,3.0,,
1962,T-5752a2,2023-07-18,2023-07-19 23:00:00,47.0,,82.0,4.0,False,
1963,,2023-10-25,2023-10-27 18:00:00,66.0,high,125.0,4.0,False,
1964,T-7eaf4c,2024-01-12,2024-01-13 10:00:00,34.0,low,63.0,3.0,False,
1965,T-7f775b,2024-01-23,2024-01-23 03:00:00,3.0,high,154.0,4.0,False,
1966,,2023-11-18,2023-11-18 20:00:00,20.0,medium,64.0,,False,
1967,T-bbad1e,,2023-11-25 04:00:00,52.0,low,178.0,,False,
1968,,2023-12-27,2023-12-27 23:00:00,,,37.0,,False,
1969,T-6533ba,2024-04-07,2024-04-08 03:00:00,27.0,medium,1.0,3.0,False,
1970,T-2b3584,,2024-02-15 09:00:00,33.0,low,120.0,5.0,,
1971,T-9d29d0,2023-12-30,2023-12-31 21:00:00,45.0,low,60.0,,False,
1972,T-c6eb1f,2024-06-24,2024-06-25 19:00:00,43.0,urgent,43.0,,False,
1973,T-7f7908,2023-01-10,2023-01-10 08:00:00,8.0,low,,3.0,False,
1974,T-508ea0,2023-10-21,2023-10-21 12:00:00,,,53.0,3.0,False,
1975,T-f402a9,2023-12-21,2023-12-22 04:00:00,28.0,high,91.0,5.0,False,
1976,,2023-12-29,2023-12-29 14:00:00,14.0,high,36.0,,False,
1977,T-7a57cf,2023-08-21,2023-08-22 07:00:00,31.0,medium,59.0,5.0,False,
1978,T-e766b0,2023-01-14,2023-01-16 18:00:00,66.0,high,98.0,,False,
1979,T-922d49,2024-12-20,2024-12-21 07:00:00,31.0,urgent,114.0,4.0,,
1980,,2024-06-06,2024-06-07 13:00:00,37.0,HIGH,178.0,,False,
1981,,2024-03-17,2024-03-18 16:00:00,40.0,Low,81.0,,False,
1982,T-e7e186,2024-02-27,2024-02-29 12:00:00,60.0,urgent,91.0,,False,
1983,,2023-04-14,2023-04-14 11:00:00,11.0,urgent,20.0,,False,
1984,T-5bc279,2023-03-22,2023-03-22 23:00:00,23.0,urgent,18.0,5.0,False,
1985,T-ffb356,2023-10-15,2023-10-16 23:00:00,47.0,high,93.0,4.0,False,
1986,T-f1c022,2023-04-10,2023-04-10 18:00:00,18.0,high,,3.0,False,
1987,T-71d508,2023-06-15,2023-06-15 22:00:00,22.0,low,180.0,5.0,,
1988,T-bf44a3,2024-11-16,2024-11-17 21:00:00,45.0,high,103.0,,False,
1989,,2024-12-14,2024-12-14 17:00:00,17.0,urgent,153.0,3.0,False,
1990,T-0811d4,2023-10-29,2023-10-31 10:00:00,58.0,medium,,4.0,False,
1991,T-A35AE1,2023-01-30,2023-02-01 20:00:00,68.0,High,38.0,,,
1992,T-ffdef9,2023-09-17,2023-09-18 21:00:00,45.0,low,13.0,,False,
1993,T-76632d,2024-05-16,2024-05-17 03:00:00,27.0,high,46.0,,False,
1994,T-cbc3ef,2023-02-06,2023-02-08 02:00:00,50.0,medium,51.0,3.0,False,
1995,,2024-11-06,2024-11-08 22:00:00,70.0,,,,False,
1996,T-a9918a,2023-02-12,2023-02-14 15:00:00,63.0,low,22.0,3.0,False,
1997,T-e3c91a,2023-04-29,2023-05-02 00:00:00,72.0,high,16.0,4.0,False,
1998,T-91c983,2023-05-23,2023-05-23 03:00:00,3.0,high,177.0,5.0,False,
1999,T-ccf229,,2024-07-12 12:00:00,60.0,high,24.0,,False,
2000,T-B29471,2023-06-11,2023-06-12 16:00:00,40.0, high    ,53.0,4.0,False,
2001,T-ad72a6,2024-03-03,2024-03-03 10:00:00,10.0,high,,,,
2002,T-c46a1b,2023-11-07,2023-11-08 07:00:00,31.0,medium,119.0,5.0,False,
2003,T-6dd363,2024-07-05,2024-07-06 18:00:00,42.0,medium,150.0,3.0,False,
2004,T-2422ea,2024-04-14,2024-04-16 15:00:00,63.0,high,49.0,4.0,False,
2005,T-2ef7b5,2023-10-27,2023-10-27 01:00:00,1.0,high,,,False,
2006,T-ae7b6e,2023-02-18,2023-02-18 21:00:00,21.0,urgent,45.0,3.0,False,
2007,T-f3e69b,2024-10-03,2024-10-05 19:00:00,67.0,medium,70.0,,False,
2008,T-665175,2024-12-01,2024-12-01 21:00:00,21.0,urgent,13.0,3.0,False,
2009,T-4c0c16,2024-07-19,2024-07-21 21:00:00,69.0,urgent,108.0,,False,
2010,,2024-11-01,2024-11-03 18:00:00,66.0,urgent,60.0,4.0,False,
2011,T-7bc25b,2023-08-10,2023-08-10 21:00:00,21.0,medium,7.0,4.0,False,
2012,T-b48c61,2024-11-10,2024-11-12 21:00:00,69.0,medium,74.0,4.0,,
2013,T-aacbf9,2023-10-17,2023-10-18 19:00:00,43.0,,160.0,,False,
2014,T-8da35c,2023-03-14,2023-03-14 15:00:00,15.0,URGENT,60.0,3.0,False,
2015,T-5df8d7,2024-12-05,2024-12-07 01:00:00,,medium,3.0,4.0,False,
2016,T-9d4edb,2023-06-09,2023-06-11 05:00:00,53.0,low,173.0,,False,
2017,T-9f2d91,2024-09-20,2024-09-20 18:00:00,18.0,low,110.0,,False,
2018,T-895101,2024-04-12,2024-04-12 05:00:00,5.0,urgent,19.0,,False,
2019,T-61fc87,2023-01-13,,,medium,127.0,3.0,False,
2020,T-5f84c5,2024-01-22,2024-01-24 14:00:00,62.0,,28.0,4.0,False,
2021,,2024-11-22,2024-11-24 20:00:00,68.0, high    ,128.0,,False,
2022,,2023-07-17,2023-07-17 20:00:00,20.0,low,25.0,3.0,False,
2023,T-69e92c,2023-09-27,2023-09-28 22:00:00,46.0,,114.0,3.0,False,
2024,T-6db04f,2023-07-06,,60.0,urgent,46.0,,False,
2025, T-74d3f4    ,2024-05-25,2024-05-26 17:00:00,41.0,Low,102.0,,False,
2026,T-519a0a,2024-08-09,2024-08-11 14:00:00,62.0,medium,132.0,,False,
2027, T-dfad13    ,2024-12-17,2024-12-17 05:00:00,5.0,,143.0,5.0,False,
2028,T-c98c9f,2024-02-28,2024-02-28 20:00:00,20.0,medium,68.0,,False,
2029,T-c16052,2023-09-14,2023-09-15 22:00:00,46.0,high,70.0,,False,
2030,T-4be927,2023-11-04,2023-11-06 14:00:00,62.0,low,31.0,3.0,False,
2031,T-ab7721,2023-03-24,,61.0,urgent,,,False,
2032,,2024-09-18,2024-09-18 19:00:00,19.0,low,27.0,5.0,False,
2033,T-e7c6b3,2023-11-28,2023-11-29 04:00:00,28.0,medium,171.0,5.0,False,
2034,T-5faeda,2023-06-03,2023-06-03 04:00:00,4.0,high,55.0,,,
2035,T-cddf95,2024-01-09,2024-01-11 22:00:00,70.0,medium,40.0,3.0,False,
2036,T-5df3d2,2024-04-05,,37.0,high,97.0,,False,
2037,T-e2d68e,2023-04-27,2023-04-29 21:00:00,69.0,high,14.0,,False,
2038,,2023-03-09,2023-03-10 15:00:00,39.0, urgent    ,127.0,5.0,False,
2039,T-59d67b,2024-03-21,2024-03-23 00:00:00,48.0,urgent,17.0,3.0,False,
2040,T-0238f9,2024-07-19,2024-07-19 05:00:00,5.0,medium,81.0,4.0,False,
2041,T-a6d9f2,2024-11-03,2024-11-03 02:00:00,2.0,urgent,168.0,,False,
2042,T-4cf1f9,2024-12-29,,14.0,urgent,125.0,,False,
2043,T-429ce6,2024-05-30,2024-05-30 07:00:00,7.0,high,55.0,3.0,False,
2044,T-f45502,,2024-08-19 16:00:00,64.0,high,120.0,5.0,False,
2045,T-4b2c43,2024-04-07,2024-04-08 23:00:00,47.0,medium,83.0,3.0,False,
2046,T-cfb0cf,2023-04-18,2023-04-19 09:00:00,33.0,low,77.0,3.0,False,
2047,,2023-09-16,2023-09-16 05:00:00,5.0,low,58.0,,False,
2048,T-fa6044,2023-09-26,2023-09-26 19:00:00,19.0,high,124.0,5.0,False,
2049,T-95c3dd,2024-01-06,2024-01-07 19:00:00,43.0,high,15.0,4.0,False,
2050,T-9Eb2B5,2024-01-16,2024-01-17 06:00:00,30.0, urgent    ,144.0,5.0,False,
2051,T-2521f4,2024-08-28,2024-08-28 14:00:00,14.0,urgent,13.0,,False,
2052, T-a838f4    ,2024-05-22,2024-05-24 21:00:00,69.0,MEDIUM,159.0,4.0,False,
2053,,,2023-01-05 01:00:00,25.0,urgent,147.0,,False,
2054,T-759461,2023-02-10,,60.0,low,87.0,,False,
2055,T-59dfb0,2024-12-18,2024-12-20 11:00:00,59.0,medium,24.0,3.0,False,
2056,,2023-04-16,2023-04-17 17:00:00,,urgent,117.0,3.0,False,
2057,T-e41843,2023-07-22,2023-07-23 06:00:00,30.0,high,119.0,4.0,False,
2058,T-e07558,2024-04-27,2024-04-27 14:00:00,14.0,urgent,31.0,3.0,False,
2059,T-77064e,2024-03-28,2024-03-29 08:00:00,32.0,low,175.0,4.0,False,
2060,T-8d5902,,2023-07-02 15:00:00,39.0,medium,58.0,5.0,False,
2061,T-2188d7,2023-05-31,,,urgent,46.0,3.0,False,
2062,T-2e8ffa,2023-08-15,2023-08-15 05:00:00,5.0,medium,,,False,
2063,T-47a586,2023-09-10,2023-09-10 02:00:00,2.0,,43.0,4.0,False,
2064,T-d1454f,,2024-09-12 17:00:00,37.0,medium,310.0,7.0,False,
2065,T-8132dc,2023-09-13,2023-09-14 09:00:00,33.0,urgent,11.0,,False,
2066,T-20065b,2023-05-14,2023-05-16 09:00:00,57.0,high,54.0,4.0,False,
2067,T-6b989d,2024-09-06,2024-09-08 17:00:00,65.0,high,49.0,,False,
2068,T-112307,2023-10-12,2023-10-14 08:00:00,56.0,urgent,37.0,,False,
2069,T-C8E32B,2024-01-22,2024-01-22 12:00:00,12.0,high,129.0,,False,
2070,T-325ab2,,2023-09-22 19:00:00,,medium,71.0,,False,
2071, T-1374f5    ,2024-10-18,2024-10-19 02:00:00,26.0,,59.0,4.0,,
2072,T-8b2aa1,2024-03-18,2024-03-19 13:00:00,37.0,medium,,,False,
2073,T-fd629f,2024-08-23,2024-08-23 17:00:00,17.0,high,52.0,,False,
2074,T-c8afc4,2023-11-28,2023-11-29 00:00:00,24.0,medium,29.0,5.0,False,
2075,T-4a1a56,2023-09-04,2023-09-05 05:00:00,29.0,urgent,86.0,,False,
2076,T-1d7cfb,,2024-08-11 15:00:00,15.0,urgent,44.0,5.0,False,
2077,T-d23a9b,2023-07-22,2023-07-23 07:00:00,31.0,urgent,95.0,5.0,False,
2078,T-d370a4,2023-12-23,2023-12-25 06:00:00,54.0,urgent,118.0,5.0,True,
2079,T-58a90d,2024-11-25,2024-11-26 02:00:00,26.0,high,170.0,3.0,False,
2080,T-79975c,2023-12-26,2023-12-28 20:00:00,68.0,low,116.0,5.0,False,
2081,T-53266e,2024-05-03,2024-05-05 05:00:00,53.0,high,30.0,5.0,True,
2082,T-8402a1,2023-04-25,2023-04-25 08:00:00,8.0,low,122.0,,,
2083,T-a427d8,2023-03-24,2023-03-24 05:00:00,5.0,high,61.0,3.0,False,
2084,T-e6d8dd,2024-08-10,2024-08-10 22:00:00,22.0,urgent,175.0,5.0,False,
2085,T-ed6cdf,2023-06-02,2023-06-05 00:00:00,72.0,medium,100.0,,False,
2086,T-84717f,2024-11-12,2024-11-12 01:00:00,1.0,urgent,90.0,4.0,False,
2087,T-37c256,2024-01-11,2024-01-13 17:00:00,65.0,low,133.0,,False,
2088,T-0bc38a,,2023-07-08 19:00:00,19.0,low,159.0,5.0,False,
2089,T-b94ce2,2024-12-10,2024-12-11 18:00:00,42.0,urgent,142.0,5.0,False,
2090,T-b369df,2024-08-13,2024-08-13 16:00:00,16.0,low,125.0,3.0,False,
2091, T-13f1b8    ,2023-12-05,2023-12-06 02:00:00,26.0,Low,121.0,,False,
2092,T-83edca,2024-05-01,2024-05-01 12:00:00,12.0,urgent,99.0,5.0,True,
2093,T-370B82,2023-11-24,2023-11-26 01:00:00,49.0,low,,5.0,False,
2094,T-70430b,2023-03-25,2023-03-26 01:00:00,25.0,low,8.0,,False,
2095,T-10a089,2024-04-22,2024-04-24 08:00:00,56.0,high,165.0,,False,
2096,T-d1973c,2023-03-11,2023-03-13 07:00:00,,low,,,False,
2097,T-0854f6,2024-01-31,2024-02-02 19:00:00,67.0,urgent,178.0,3.0,False,
2098,,2024-08-05,2024-08-05 05:00:00,5.0,medium,137.0,,True,
2099,T-0ec7ca,2024-02-13,,,low,59.0,3.0,False,
2100,,2023-03-18,,,,112.0,,False,
2101,T-CBC17D,2024-09-30,2024-09-30 19:00:00,19.0,medium,62.0,,False,
2102,T-7d5bb9,2024-09-18,2024-09-20 04:00:00,52.0,urgent,31.0,,True,
2103,T-9d8a29,2024-07-16,2024-07-17 13:00:00,37.0,,131.0,,False,
2104,T-6bfc83,2023-12-26,2023-12-28 01:00:00,49.0,urgent,59.0,4.0,False,
2105,T-30e7ba,2024-01-17,2024-01-18 23:00:00,47.0,high,58.0,,False,
2106,T-d7ff1e,2024-05-03,2024-05-05 23:00:00,71.0,urgent,91.0,4.0,False,
2107,T-502019,2024-09-23,2024-09-23 20:00:00,20.0,,18.0,4.0,False,
2108,T-f0ff14,2024-11-02,2024-11-02 12:00:00,12.0,urgent,17.0,,False,
2109,T-0aca85,,2024-07-08 13:00:00,13.0,medium,153.0,4.0,False,
2110,,,2023-09-08 07:00:00,31.0,LOW,121.0,3.0,False,
2111,T-611c1e,2023-03-09,2023-03-09 04:00:00,4.0,high,17.0,3.0,False,
2112,T-be44ea,2024-09-17,2024-09-19 01:00:00,49.0,medium,19.0,5.0,,
2113,T-30c6e3,2023-11-17,2023-11-18 03:00:00,27.0,low,30.0,5.0,False,
2114,T-0FC8F9,2023-11-28,2023-11-29 06:00:00,30.0,medium,110.0,3.0,False,
2115,T-35fc90,2023-10-23,2023-10-25 19:00:00,67.0,,121.0,,False,
2116,,2024-06-25,,45.0,URGENT,61.0,5.0,False,
2117,t-74476f,2023-05-22,2023-05-24 05:00:00,53.0,Low,145.0,,False,
2118,T-4a53fe,2024-07-12,2024-07-14 01:00:00,49.0,low,153.0,,False,
2119,T-21da91,,2024-08-10 08:00:00,32.0,low,121.0,3.0,False,
2120,T-04dbe2,2024-07-16,2024-07-16 14:00:00,14.0,urgent,25.0,,False,
2121,,2024-01-09,2024-01-10 21:00:00,45.0, low    ,158.0,,False,
2122,T-5e536f,2024-10-21,2024-10-22 08:00:00,32.0,medium,91.0,,False,
2123,,2023-02-28,2023-03-01 06:00:00,30.0,,20.0,,False,
2124,T-5dbf5b,2023-03-15,2023-03-16 14:00:00,38.0,high,154.0,3.0,False,
2125,T-ee1ef3,2024-10-08,2024-10-10 18:00:00,66.0,medium,141.0,3.0,False,
2126,T-e13c08,2023-12-28,2023-12-28 06:00:00,6.0,low,23.0,,False,
2127,T-7d1efb,2023-12-18,2023-12-19 22:00:00,46.0,medium,16.0,,False,
2128,T-da9797,2024-10-01,2024-10-02 21:00:00,45.0,,160.0,3.0,False,
2129,T-970c6c,2024-12-12,2024-12-12 20:00:00,20.0,urgent,123.0,,False,
2130, T-475284    ,2024-04-13,2024-04-13 15:00:00,15.0,,99.0,3.0,False,
2131,T-42efc2,2024-01-08,2024-01-08 23:00:00,23.0,high,159.0,,False,
2132,T-a56288,2023-06-22,2023-06-22 05:00:00,5.0,high,25.0,5.0,,
2133,T-0811d4,2023-10-29,,58.0,medium,24.0,4.0,False,
2134,T-742d41,2024-09-27,2024-09-27 09:00:00,9.0,,63.0,5.0,False,
2135,T-08abd6,2023-03-07,2023-03-08 10:00:00,34.0,medium,72.0,3.0,False,
2136,T-c0d8b2,2024-12-01,2024-12-03 01:00:00,49.0,urgent,23.0,3.0,False,
2137,T-31021c,2023-10-14,2023-10-16 14:00:00,62.0,low,116.0,3.0,,
2138,T-d035ff,2024-03-13,2024-03-15 06:00:00,54.0,urgent,,,False,
2139,T-09f4bd,2023-09-11,2023-09-12 10:00:00,34.0,medium,75.0,3.0,False,
2140,T-d6707b,2023-04-24,2023-04-26 02:00:00,50.0,high,5.0,5.0,False,
2141,T-88f56c,2023-04-22,2023-04-23 13:00:00,37.0,,146.0,3.0,False,
2142,T-b3cd04,2024-09-08,2024-09-10 16:00:00,64.0,medium,51.0,5.0,False,
2143,T-4da38c,2023-06-05,2023-06-06 18:00:00,42.0,low,69.0,4.0,,
2144,T-d4a251,2023-01-10,2023-01-10 15:00:00,15.0,urgent,127.0,3.0,False,
2145,T-4cc9eb,,2024-12-31 19:00:00,67.0,low,46.0,5.0,False,
2146,T-15233B,2023-09-24,2023-09-24 15:00:00,15.0,,8.0,,False,
2147,T-2354bb,2023-08-30,,47.0,medium,72.0,,False,
2148,,2023-07-11,2023-07-13 14:00:00,62.0,URGENT,38.0,,False,
2149,T-d23384,2023-09-03,2023-09-05 21:00:00,69.0,high,74.0,4.0,False,
2150,T-fcedc6,2024-04-13,2024-04-14 13:00:00,37.0,high,33.0,4.0,False,
2151,T-6db7d8,2023-12-06,2023-12-07 02:00:00,26.0,urgent,68.0,3.0,False,
2152,T-3329cb,2024-04-30,2024-04-30 09:00:00,9.0,low,123.0,5.0,False,
2153,,2024-11-25,2024-11-25 18:00:00,18.0,high,127.0,,True,
2154,T-eaf4bf,2023-07-26,2023-07-27 23:00:00,47.0,urgent,114.0,5.0,False,
2155,T-0037fe,2023-05-02,2023-05-02 04:00:00,4.0,urgent,78.0,3.0,False,
2156,T-8639ca,2023-09-30,2023-10-03 00:00:00,72.0,medium,145.0,,True,
2157,T-617256,2023-12-25,2023-12-25 12:00:00,12.0,medium,134.0,3.0,False,
2158,T-6503b3,2023-12-19,2023-12-21 18:00:00,66.0,high,,5.0,False,
2159,T-1a8ff8,2023-04-22,2023-04-22 02:00:00,2.0,low,44.0,5.0,True,
2160,T-70987d,2024-12-05,2024-12-07 09:00:00,57.0,high,178.0,,False,
2161,T-738fd8,2024-03-15,,5.0,low,94.0,3.0,False,
2162,T-284720,,,1.0,low,93.0,3.0,False,
2163,,2024-06-04,2024-06-05 00:00:00,24.0,low,11.0,,False,
2164,T-7d8c37,2024-08-06,2024-08-06 14:00:00,14.0,low,4.0,5.0,False,
2165,T-066714,2024-04-11,2024-04-12 00:00:00,24.0,high,52.0,3.0,False,
2166,T-e481c6,2023-08-01,2023-08-03 03:00:00,51.0,low,22.0,,False,
2167,T-9e2480,2024-08-24,2024-08-26 22:00:00,70.0,high,26.0,4.0,False,
2168, T-3a75b1    ,2024-02-13,2024-02-15 12:00:00,60.0,low,61.0,4.0,False,
2169,T-11b816,2024-09-07,2024-09-07 02:00:00,2.0,,180.0,3.0,,
2170,T-b2d025,2024-06-26,2024-06-27 20:00:00,,,176.0,,,
2171,T-c30d17,2024-09-07,,9.0,,104.0,5.0,False,
2172, T-2a21f8    ,2024-05-30,2024-05-30 08:00:00,8.0,Medium,92.0,4.0,False,
2173,T-bf9878,2024-11-15,2024-11-17 19:00:00,67.0,,15.0,3.0,False,
2174,T-371908,2024-04-13,2024-04-13 07:00:00,,low,53.0,,,
2175,,2024-03-14,2024-03-14 08:00:00,8.0,HIGH,,5.0,False,
2176,T-5b9038,2024-07-16,2024-07-16 23:00:00,23.0,high,7.0,,False,
2177,T-e6e80e,,2023-06-23 21:00:00,21.0,urgent,21.0,,False,
2178,T-056486,2023-05-01,2023-05-02 10:00:00,34.0,medium,7.0,,False,
2179,T-e45dfb,2023-04-08,2023-04-08 16:00:00,16.0,,173.0,4.0,False,
2180,T-d32d8c,2023-01-04,2023-01-05 01:00:00,25.0,urgent,55.0,4.0,False,
2181,T-dd2674,2024-01-28,2024-01-28 19:00:00,19.0,high,158.0,5.0,False,
2182,,2023-08-15,2023-08-17 16:00:00,64.0,high,38.0,,False,
2183,T-8fd002,2023-03-30,2023-04-01 00:00:00,48.0,low,53.0,4.0,False,
2184,T-6676f9,2024-03-05,2024-03-07 05:00:00,53.0,high,40.0,3.0,False,
2185,,2024-06-26,2024-06-27 11:00:00,35.0,medium,,,False,
2186,T-30849e,2023-03-03,2023-03-03 15:00:00,15.0,low,99.0,,False,
2187,T-926c1c,2024-05-13,2024-05-14 12:00:00,36.0,medium,119.0,5.0,False,
2188,T-afb450,2024-05-22,2024-05-23 17:00:00,41.0,low,171.0,,False,
2189,T-a48070,2024-02-10,2024-02-11 14:00:00,38.0,low,111.0,,True,
2190,T-A617B9,2024-06-01,2024-06-03 07:00:00,55.0, high    ,29.0,4.0,False,
2191,T-fbc3c3,2023-03-17,2023-03-18 15:00:00,39.0,urgent,51.0,,False,
2192,T-86a1f6,2024-01-20,2024-01-21 11:00:00,35.0,high,162.0,4.0,False,
2193,T-1ea354,2023-12-07,2023-12-07 12:00:00,12.0,,48.0,,False,
2194,T-a38b5d,2023-12-01,2023-12-02 10:00:00,34.0,,32.0,,False,
2195,T-02ebc4,2023-01-20,,2.0,low,78.0,5.0,False,
2196,T-454d17,2023-09-01,2023-09-01 17:00:00,17.0,,90.0,3.0,False,
2197,T-2066b3,2023-05-19,2023-05-21 02:00:00,50.0,urgent,87.0,3.0,True,
2198,T-51cf8c,2023-05-25,2023-05-25 07:00:00,7.0,medium,123.0,5.0,False,
2199,t-7a5dca,2023-11-02,2023-11-04 19:00:00,67.0,high,28.0,,False,
2200,T-e34acc,2023-08-24,2023-08-25 03:00:00,27.0,low,30.0,3.0,False,
2201,T-09eea1,2024-02-18,2024-02-19 16:00:00,40.0,medium,,4.0,False,
2202,T-9bb4f6,,2024-05-20 08:00:00,8.0,medium,14.0,4.0,False,
2203,T-429ce0,2023-05-31,2023-05-31 01:00:00,1.0,high,17.0,5.0,False,
2204,T-d0e9c2,2024-02-27,2024-02-28 12:00:00,36.0,medium,112.0,,False,
2205,T-c400c4,2023-05-18,2023-05-18 15:00:00,15.0,,39.0,,False,
2206,T-6ff72c,2024-09-02,2024-09-03 02:00:00,26.0,high,178.0,5.0,False,
2207,T-d99655,2024-11-26,2024-11-28 00:00:00,48.0,high,,,,
2208,T-ca352f,2024-04-24,2024-04-25 07:00:00,31.0,high,140.0,4.0,False,
2209,T-ce0f83,2024-07-24,2024-07-27 00:00:00,72.0,urgent,68.0,3.0,False,
2210,T-99abf9,2023-07-31,2023-07-31 01:00:00,1.0,high,135.0,3.0,False,
2211,T-b52bf0,2023-11-03,2023-11-04 10:00:00,34.0,high,157.0,4.0,False,
2212,T-ae3a16,2024-06-19,2024-06-21 03:00:00,51.0,low,97.0,,False,
2213,T-8b1e89,2024-03-21,2024-03-23 05:00:00,53.0,high,7.0,3.0,False,
2214,T-f660fd,2024-02-21,2024-02-23 15:00:00,63.0,urgent,,,False,
2215, T-ef33cf    ,2024-01-26,2024-01-27 00:00:00,24.0,medium,16.0,,False,
2216,T-d1168e,2024-04-09,2024-04-11 03:00:00,51.0,urgent,103.0,5.0,False,
2217,T-490c4a,2023-08-08,2023-08-08 09:00:00,9.0,urgent,179.0,,False,
2218,T-1160c9,,2023-09-25 13:00:00,37.0,medium,,3.0,False,
2219,T-4ebe83,2024-09-25,2024-09-26 11:00:00,35.0,low,86.0,3.0,False,
2220,T-27d2a6,2024-04-21,2024-04-22 07:00:00,31.0,low,102.0,,False,
2221,T-17f85e,2024-02-24,2024-02-25 11:00:00,35.0,urgent,133.0,3.0,False,
2222,T-76d301,2024-03-29,2024-03-31 07:00:00,55.0,urgent,178.0,,False,
2223,T-698b5a,,2024-05-05 12:00:00,36.0,high,31.0,4.0,False,
2224,T-6858Fa,2024-05-04,2024-05-05 00:00:00,24.0,MEDIUM,51.0,,False,
2225,T-ec55d4,,2023-07-26 21:00:00,69.0,urgent,67.0,5.0,False,
2226,T-9bf64e,2023-10-07,2023-10-08 05:00:00,29.0,,87.0,,False,
2227,T-1ed4c4,2024-03-21,2024-03-21 15:00:00,15.0,urgent,129.0,5.0,False,
2228, T-202a0d    ,2023-12-30,2023-12-31 10:00:00,34.0,Medium,7.0,,False,
2229,T-9Dc012,2023-09-24,2023-09-24 12:00:00,12.0,high,2.0,,False,
2230,T-1c3d56,2024-06-16,2024-06-16 17:00:00,17.0,medium,151.0,4.0,True,
2231,T-d980c3,2023-04-14,2023-04-14 11:00:00,11.0,urgent,20.0,,False,
2232,,2023-07-11,2023-07-11 11:00:00,11.0,high,70.0,4.0,False,
2233,T-afb7aa,2023-05-02,2023-05-02 02:00:00,2.0,urgent,25.0,,False,
2234,T-6B8B96,2023-03-27,2023-03-29 12:00:00,60.0,,101.0,3.0,False,
2235,T-990f20,2024-08-15,2024-08-16 04:00:00,,,42.0,3.0,False,
2236,T-f932f6,2023-08-07,2023-08-07 03:00:00,3.0,urgent,91.0,4.0,False,
2237,T-173d0c,2024-05-29,2024-05-30 17:00:00,41.0,high,19.0,5.0,False,
2238,T-7c37e5,2024-12-10,2024-12-11 23:00:00,47.0,urgent,104.0,,False,
2239,T-69edbb,2024-10-24,2024-10-26 09:00:00,57.0,low,46.0,4.0,False,
2240,T-0d0582,,2024-02-15 05:00:00,53.0,medium,,,False,
2241,T-54b828,2024-02-27,2024-02-27 22:00:00,22.0,low,150.0,,False,
2242,T-334013,2023-07-17,,65.0,medium,96.0,4.0,,
2243,T-d5e12f,2024-10-17,2024-10-17 19:00:00,19.0,urgent,93.0,4.0,False,
2244,T-e5a027,2024-06-24,2024-06-24 01:00:00,1.0,urgent,44.0,,False,
2245,T-41014e,2024-12-02,2024-12-04 13:00:00,61.0,high,40.0,,False,
2246,T-b77fc1,,2023-05-12 18:00:00,66.0,high,,,False,
2247,,2024-02-18,2024-02-20 22:00:00,70.0,medium,164.0,3.0,False,
2248,T-d66f0f,,2023-12-05 04:00:00,52.0,Medium,15.0,5.0,False,
2249,,2024-05-14,2024-05-16 03:00:00,51.0,medium,36.0,4.0,False,
2250,T-ea95ef,2023-02-07,2023-02-08 08:00:00,32.0,medium,147.0,,False,
2251,T-7935c3,2023-11-30,2023-12-02 08:00:00,56.0,low,114.0,5.0,False,
2252,T-1a19ef,2024-09-19,2024-09-19 20:00:00,20.0,,98.0,5.0,,
2253,T-b1654b,2023-11-10,2023-11-12 03:00:00,51.0,high,63.0,,False,
2254,T-9bae5a,2024-04-14,2024-04-14 23:00:00,23.0,urgent,176.0,5.0,False,
2255,T-6e76a6,2023-09-17,2023-09-18 13:00:00,37.0,urgent,141.0,,False,
2256,,2023-02-01,2023-02-02 23:00:00,47.0,High,47.0,4.0,False,
2257,T-c59f77,2024-11-30,2024-12-01 02:00:00,26.0,,8.0,,,
2258,T-2fa50a,2023-02-10,2023-02-11 13:00:00,37.0,medium,17.0,4.0,False,
2259,,2023-03-01,2023-03-03 03:00:00,51.0,high,53.0,5.0,False,
2260,T-bd64bb,2023-04-25,2023-04-27 19:00:00,67.0,urgent,172.0,5.0,False,
2261,T-59d842,2024-08-05,2024-08-07 19:00:00,67.0,medium,168.0,4.0,False,
2262,T-984352,2023-02-15,2023-02-15 10:00:00,10.0,high,,4.0,False,
2263,T-411989,2024-10-27,2024-10-27 08:00:00,8.0,medium,148.0,4.0,False,
2264,T-394a48,2023-05-14,2023-05-16 19:00:00,67.0,low,170.0,,,
2265,T-db2c10,2024-10-13,2024-10-15 11:00:00,59.0,low,,5.0,False,
2266,T-611dd2,2023-07-22,2023-07-23 05:00:00,29.0,,166.0,,False,
2267,,2023-05-10,2023-05-10 05:00:00,5.0,medium,158.0,,False,
2268,T-1112c6,2023-09-22,2023-09-25 00:00:00,,urgent,24.0,3.0,False,
